EXPOCODE,Ship_Name,Year_UTC,Month_UTC,Day_UTC,Time_UTC,Station_ID,Latitude,Longitude,Depth,CTDTEMP_ITS90,CTDTEMP_flag,Salinity_PSS78,Salinity_flag,DIC,DIC_flag,TA,TA_flag
,,,,,,,decimal degrees,decimal degres,m,deg_C,,,,umol/kg,,umol/kg,
32NM19840603,RV NEW HORIZON,1984,6,16,15:35:38,097.0 100.0,29.8722,-121.8076,10.0,16.500,2,33.243,2,1991.7,2,2218.2,2
32NM19840603,RV NEW HORIZON,1984,6,17,00:00:00,093.3 100.0,30.5130,-122.2576,10.0,15.560,2,NaN,2,1995.5,2,NaN,2
32NM19840603,RV NEW HORIZON,1984,6,17,00:00:00,093.3 100.0,30.5130,-122.2576,10.0,NaN,2,NaN,2,NaN,2,NaN,2
32NM19840603,RV NEW HORIZON,1984,6,17,00:00:00,093.3 100.0,30.5130,-122.2576,10.0,NaN,2,NaN,2,1993.5,2,NaN,2
32NM19840603,RV NEW HORIZON,1984,6,17,00:00:00,093.3 090.0,30.8464,-121.5896,10.0,16.130,2,33.275,2,1991.2,2,2226.7,2
32NM19840603,RV NEW HORIZON,1984,6,17,00:00:00,093.3 090.0,30.8464,-121.5896,10.0,NaN,2,NaN,2,NaN,2,2224.0,2
32NM19840603,RV NEW HORIZON,1984,6,17,00:00:00,093.3 090.0,30.8464,-121.5896,10.0,NaN,2,NaN,2,NaN,2,2226.6,2
32NM19840603,RV NEW HORIZON,1984,6,17,00:00:00,093.3 090.0,30.8464,-121.5896,10.0,NaN,2,33.271,2,1990.2,2,2243.4,2
32NM19840603,RV NEW HORIZON,1984,6,17,00:00:00,093.3 090.0,30.8464,-121.5896,10.0,NaN,2,NaN,2,NaN,2,2236.3,2
32NM19840603,RV NEW HORIZON,1984,6,17,16:08:20,090.0 120.0,30.4179,-123.9989,10.0,16.130,2,33.273,2,1990.8,2,2225.8,2
32NM19840603,RV NEW HORIZON,1984,6,22,00:00:00,090.0 070.0,32.0846,-120.6387,11.0,15.250,2,33.556,2,2000.8,2,NaN,2
32NM19840603,RV NEW HORIZON,1984,6,23,00:00:00,090.0 100.0,31.0846,-122.6620,10.0,15.340,2,33.340,2,1999.8,2,2234.0,2
32NM19840603,RV NEW HORIZON,1984,6,23,00:00:00,090.0 100.0,31.0846,-122.6620,10.0,NaN,2,33.339,2,1999.0,2,2233.2,2
32NM19840603,RV NEW HORIZON,1984,6,23,00:00:00,090.0 090.0,31.4179,-121.9900,11.0,14.890,2,33.533,2,2012.0,2,NaN,2
32NM19840603,RV NEW HORIZON,1984,6,23,00:00:00,090.0 090.0,31.4179,-121.9900,11.0,NaN,2,33.532,2,2011.2,2,NaN,2
32NM19840603,RV NEW HORIZON,1984,6,23,15:01:29,090.0 120.0,30.4179,-123.9989,10.0,15.340,2,33.340,2,1999.4,2,2234.0,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,8,00:00:00,090.0 100.0,31.0846,-122.6620,10.0,16.720,2,NaN,2,1993.1,2,NaN,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,8,00:00:00,090.0 100.0,31.0846,-122.6620,10.0,NaN,2,NaN,2,1993.3,2,NaN,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,8,00:00:00,093.3 100.0,30.5130,-122.2576,10.0,16.910,2,NaN,2,1994.1,2,NaN,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,8,00:00:00,093.3 100.0,30.5130,-122.2576,10.0,NaN,2,NaN,2,1996.5,2,NaN,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,8,00:00:00,093.3 090.0,30.8464,-121.5896,10.0,16.900,2,NaN,2,1990.8,2,NaN,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,8,00:00:00,093.3 090.0,30.8464,-121.5896,10.0,NaN,2,NaN,2,1989.5,2,NaN,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,9,00:00:00,090.0 090.0,31.4179,-121.9900,11.0,15.040,2,32.968,2,1986.4,2,NaN,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,9,00:00:00,090.0 090.0,31.4179,-121.9900,11.0,NaN,2,32.969,2,1986.0,2,NaN,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,10,00:00:00,090.0 070.0,32.0846,-120.6387,10.0,16.130,2,33.653,2,2002.8,2,NaN,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,10,00:00:00,090.0 070.0,32.0846,-120.6387,10.0,NaN,2,33.653,2,2002.5,2,NaN,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,15,00:00:00,100.0 100.0,29.3526,-121.4453,10.0,17.720,2,33.277,2,1987.4,2,2222.7,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,15,00:00:00,100.0 100.0,29.3526,-121.4453,10.0,NaN,2,NaN,2,1986.8,2,NaN,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,15,00:00:00,100.0 090.0,29.6859,-120.7852,10.0,17.650,2,NaN,2,1986.6,2,NaN,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,15,00:00:00,100.0 090.0,29.6859,-120.7852,10.0,NaN,2,NaN,2,1985.7,2,NaN,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,15,00:00:00,096.7 100.0,29.9241,-121.8439,10.0,16.850,2,NaN,2,1984.2,2,NaN,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,15,00:00:00,096.7 100.0,29.9241,-121.8439,10.0,NaN,2,NaN,2,1986.4,2,NaN,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,15,00:00:00,096.7 090.0,30.2575,-121.1800,10.0,17.220,2,NaN,2,1996.1,2,NaN,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,15,00:00:00,096.7 090.0,30.2575,-121.1800,10.0,NaN,2,NaN,2,1996.0,2,NaN,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,15,13:51:40,097.0 100.0,29.8722,-121.8076,10.0,17.720,2,33.273,2,1987.1,2,2222.7,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,19,00:00:00,103.0 090.0,29.1663,-120.4286,10.0,19.830,2,NaN,2,1990.8,2,NaN,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,19,00:00:00,103.0 090.0,29.1663,-120.4286,10.0,NaN,2,33.578,2,1990.4,2,2240.1,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,19,14:17:14,103.0 090.0,29.1663,-120.4286,10.0,19.830,2,33.578,2,1990.6,2,2240.1,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,20,00:00:00,103.0 100.0,28.8329,-121.0853,10.0,19.420,2,NaN,2,1991.3,2,NaN,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,20,00:00:00,103.0 100.0,28.8329,-121.0853,10.0,NaN,2,NaN,2,1989.8,2,NaN,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,20,00:00:00,106.7 100.0,28.1921,-120.6443,10.0,20.370,2,NaN,2,1988.0,2,NaN,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,20,00:00:00,106.7 100.0,28.1921,-120.6443,10.0,NaN,2,33.659,2,1986.7,2,2244.7,2
31JD19840711,RV DAVID STARR JORDAN,1984,7,20,13:57:19,107.0 100.0,28.1401,-120.6086,10.0,20.370,2,33.660,2,1987.3,2,2244.7,2
31JD19841002,RV DAVID STARR JORDAN,1984,10,21,00:00:00,090.0 070.0,32.0846,-120.6387,10.0,18.270,2,33.428,2,1986.1,2,NaN,2
31JD19841002,RV DAVID STARR JORDAN,1984,10,21,00:00:00,090.0 070.0,32.0846,-120.6387,10.0,NaN,2,33.430,2,1987.8,2,NaN,2
31JD19841002,RV DAVID STARR JORDAN,1984,10,22,00:00:00,090.0 100.0,31.0846,-122.6620,12.0,17.220,2,33.154,2,1978.2,2,2216.5,2
31JD19841002,RV DAVID STARR JORDAN,1984,10,22,00:00:00,090.0 100.0,31.0846,-122.6620,12.0,NaN,2,NaN,2,2003.3,2,NaN,2
31JD19841002,RV DAVID STARR JORDAN,1984,10,22,00:00:00,090.0 090.0,31.4179,-121.9900,10.0,18.180,2,33.441,2,1982.7,2,NaN,2
31JD19841002,RV DAVID STARR JORDAN,1984,10,22,00:00:00,090.0 090.0,31.4179,-121.9900,10.0,NaN,2,33.442,2,1982.9,2,NaN,2
31JD19841002,RV DAVID STARR JORDAN,1984,10,22,00:00:00,093.3 100.0,30.5130,-122.2576,11.0,18.250,2,NaN,2,1983.3,2,NaN,2
31JD19841002,RV DAVID STARR JORDAN,1984,10,22,00:00:00,093.3 100.0,30.5130,-122.2576,11.0,NaN,2,33.575,2,1983.1,2,2240.8,2
31JD19841002,RV DAVID STARR JORDAN,1984,10,22,09:03:51,090.0 120.0,30.4179,-123.9989,11.0,18.250,2,33.569,2,1983.2,2,2240.8,2
31JD19841002,RV DAVID STARR JORDAN,1984,10,22,09:03:51,090.0 120.0,30.4179,-123.9989,12.0,17.220,2,33.151,2,1978.2,2,2216.5,2
31JD19841002,RV DAVID STARR JORDAN,1984,10,23,00:00:00,093.3 090.0,30.8464,-121.5896,12.0,17.840,2,NaN,2,1982.3,2,NaN,2
31JD19841002,RV DAVID STARR JORDAN,1984,10,23,00:00:00,093.3 090.0,30.8464,-121.5896,12.0,NaN,2,NaN,2,1982.7,2,NaN,2
31JD19841002,RV DAVID STARR JORDAN,1984,10,28,00:00:00,096.7 100.0,29.9241,-121.8439,12.0,18.160,2,NaN,2,1980.1,2,NaN,2
31JD19841002,RV DAVID STARR JORDAN,1984,10,28,00:00:00,096.7 100.0,29.9241,-121.8439,12.0,NaN,2,NaN,2,1978.5,2,NaN,2
31JD19841002,RV DAVID STARR JORDAN,1984,10,28,00:00:00,096.7 090.0,30.2575,-121.1800,11.0,18.610,2,NaN,2,1982.0,2,NaN,2
31JD19841002,RV DAVID STARR JORDAN,1984,10,28,00:00:00,096.7 090.0,30.2575,-121.1800,11.0,NaN,2,33.321,2,1982.8,2,2225.7,2
31JD19841002,RV DAVID STARR JORDAN,1984,10,28,09:42:12,097.0 090.0,30.2055,-121.1440,11.0,18.610,2,33.323,2,1982.4,2,2225.7,2
31JD19841002,RV DAVID STARR JORDAN,1984,10,29,00:00:00,100.0 100.0,29.3526,-121.4453,10.0,19.240,2,NaN,2,1981.2,2,NaN,2
31JD19841002,RV DAVID STARR JORDAN,1984,10,29,00:00:00,100.0 100.0,29.3526,-121.4453,10.0,NaN,2,NaN,2,1980.4,2,NaN,2
31JD19841002,RV DAVID STARR JORDAN,1984,10,29,00:00:00,100.0 090.0,29.6859,-120.7852,11.0,18.380,2,NaN,2,1979.2,2,NaN,2
31JD19841002,RV DAVID STARR JORDAN,1984,10,29,00:00:00,100.0 090.0,29.6859,-120.7852,11.0,NaN,2,NaN,2,1979.4,2,NaN,2
31JD19841002,RV DAVID STARR JORDAN,1984,11,1,00:00:00,103.0 090.0,29.1663,-120.4286,11.0,19.670,2,NaN,2,1990.7,2,NaN,2
31JD19841002,RV DAVID STARR JORDAN,1984,11,1,00:00:00,103.0 090.0,29.1663,-120.4286,11.0,NaN,2,NaN,2,1990.6,2,NaN,2
31JD19841002,RV DAVID STARR JORDAN,1984,11,2,00:00:00,103.0 100.0,28.8329,-121.0853,11.0,19.920,2,NaN,2,1986.4,2,NaN,2
31JD19841002,RV DAVID STARR JORDAN,1984,11,2,00:00:00,103.0 100.0,28.8329,-121.0853,11.0,NaN,2,NaN,2,1987.5,2,NaN,2
31JD19841002,RV DAVID STARR JORDAN,1984,11,2,00:00:00,106.7 100.0,28.1921,-120.6443,10.0,19.660,2,NaN,2,1987.1,2,NaN,2
31JD19841002,RV DAVID STARR JORDAN,1984,11,2,00:00:00,106.7 100.0,28.1921,-120.6443,10.0,NaN,2,33.776,2,1986.6,2,2251.6,2
31JD19841002,RV DAVID STARR JORDAN,1984,11,2,08:02:39,107.0 100.0,28.1401,-120.6086,10.0,19.660,2,33.772,2,1986.9,2,2251.6,2
31M419850219,MCARTHUR,1985,2,24,00:00:00,090.0 090.0,31.4179,-121.9900,10.0,15.600,2,33.398,2,1986.0,2,2239.0,2
31M419850219,MCARTHUR,1985,2,24,00:00:00,090.0 090.0,31.4179,-121.9900,10.0,NaN,2,33.388,2,1985.3,2,2231.1,2
31M419850219,MCARTHUR,1985,2,25,00:00:00,090.0 070.0,32.0846,-120.6387,10.0,14.670,2,33.363,2,1991.4,2,2224.4,2
31M419850219,MCARTHUR,1985,2,25,00:00:00,090.0 070.0,32.0846,-120.6387,10.0,NaN,2,33.361,2,1990.4,2,2222.4,2
31M419850219,MCARTHUR,1985,2,25,00:09:35,090.0 090.0,31.4179,-121.9900,10.0,15.600,2,33.393,2,1985.7,2,2231.1,2
31M419850219,MCARTHUR,1985,2,26,00:42:16,090.0 070.0,32.0846,-120.6387,10.0,14.670,2,33.362,2,1990.9,2,2223.4,2
31JD19850430,RV DAVID STARR JORDAN,1985,5,6,00:00:00,090.0 070.0,32.0846,-120.6387,11.0,13.180,2,33.278,2,1997.4,2,2218.5,2
31JD19850430,RV DAVID STARR JORDAN,1985,5,6,00:00:00,090.0 070.0,32.0846,-120.6387,11.0,NaN,2,33.278,2,1997.0,2,2217.3,2
31JD19850430,RV DAVID STARR JORDAN,1985,5,6,00:00:00,090.0 090.0,31.4179,-121.9900,11.0,15.080,2,NaN,2,1997.9,2,NaN,2
31JD19850430,RV DAVID STARR JORDAN,1985,5,6,00:00:00,090.0 090.0,31.4179,-121.9900,11.0,NaN,2,NaN,2,1996.8,2,NaN,2
31JD19850430,RV DAVID STARR JORDAN,1985,5,7,02:01:24,090.0 070.0,32.0846,-120.6387,11.0,13.180,2,33.278,2,1997.2,2,2217.9,2
32NM19850809,RV NEW HORIZON,1985,8,13,00:00:00,090.0 090.0,31.4179,-121.9900,10.0,18.200,2,33.426,2,1989.9,2,2231.0,2
32NM19850809,RV NEW HORIZON,1985,8,13,00:00:00,090.0 090.0,31.4179,-121.9900,10.0,NaN,2,33.426,2,1988.9,2,2230.8,2
32NM19850809,RV NEW HORIZON,1985,8,14,00:00:00,090.0 070.0,32.0846,-120.6387,10.0,16.780,2,33.598,2,1993.5,2,2240.1,2
32NM19850809,RV NEW HORIZON,1985,8,14,00:00:00,090.0 070.0,32.0846,-120.6387,10.0,NaN,2,33.600,2,1993.1,2,2239.7,2
32NM19850809,RV NEW HORIZON,1985,8,14,04:14:20,090.0 090.0,31.4179,-121.9900,10.0,18.200,2,33.426,2,1989.4,2,2230.9,2
32NM19850809,RV NEW HORIZON,1985,8,15,03:01:50,090.0 070.0,32.0846,-120.6387,10.0,16.780,2,33.599,2,1993.3,2,2239.9,2
32NM19851101,RV NEW HORIZON,1985,11,5,00:00:00,090.0 090.0,31.4179,-121.9900,11.0,17.550,2,33.427,2,1985.2,2,2232.0,2
32NM19851101,RV NEW HORIZON,1985,11,5,00:00:00,090.0 090.0,31.4179,-121.9900,11.0,NaN,2,33.416,2,1985.5,2,2232.2,2
32NM19851101,RV NEW HORIZON,1985,11,6,00:00:00,090.0 070.0,32.0846,-120.6387,11.0,15.900,2,33.541,2,1995.1,2,2235.8,2
32NM19851101,RV NEW HORIZON,1985,11,6,00:00:00,090.0 070.0,32.0846,-120.6387,11.0,NaN,2,33.544,2,1994.4,2,2235.5,2
32NM19851101,RV NEW HORIZON,1985,11,6,05:17:44,090.0 090.0,31.4179,-121.9900,11.0,17.550,2,33.422,2,1985.3,2,2232.1,2
32NM19851101,RV NEW HORIZON,1985,11,7,05:50:25,090.0 070.0,32.0846,-120.6387,11.0,15.900,2,33.542,2,1994.8,2,2235.7,2
31JD19860205,RV DAVID STARR JORDAN,1986,2,10,00:00:00,090.0 090.0,31.4179,-121.9900,12.0,16.190,2,33.573,2,1994.6,2,2238.4,2
31JD19860205,RV DAVID STARR JORDAN,1986,2,10,00:00:00,090.0 090.0,31.4179,-121.9900,12.0,NaN,2,33.567,2,1993.8,2,2242.8,2
31JD19860205,RV DAVID STARR JORDAN,1986,2,14,00:00:00,090.0 070.0,32.0846,-120.6387,11.0,14.410,2,33.298,2,1992.7,2,2221.9,2
31JD19860205,RV DAVID STARR JORDAN,1986,2,14,00:00:00,090.0 070.0,32.0846,-120.6387,11.0,NaN,2,33.296,2,1992.0,2,2225.0,2
31JD19860205,RV DAVID STARR JORDAN,1986,2,15,00:50:52,090.0 070.0,32.0846,-120.6387,11.0,14.410,2,33.297,2,1992.3,2,2223.4,2
32NM19860918,RV NEW HORIZON,1986,9,22,00:00:00,090.0 090.0,31.4179,-121.9900,9.0,18.410,2,33.194,2,1979.1,2,2222.3,2
32NM19860918,RV NEW HORIZON,1986,9,22,00:00:00,090.0 090.0,31.4179,-121.9900,9.0,NaN,2,33.194,2,1979.6,2,2222.0,2
32NM19860918,RV NEW HORIZON,1986,9,23,00:00:00,090.0 070.0,32.0846,-120.6387,10.0,17.070,2,33.532,2,1989.9,2,2240.4,2
32NM19860918,RV NEW HORIZON,1986,9,23,00:00:00,090.0 070.0,32.0846,-120.6387,10.0,NaN,2,33.535,2,1988.8,2,2241.9,2
32NM19860918,RV NEW HORIZON,1986,9,23,04:59:33,090.0 090.0,31.4179,-121.9900,9.0,18.410,2,33.194,2,1979.4,2,2222.2,2
32NM19860918,RV NEW HORIZON,1986,9,24,04:39:39,090.0 070.0,32.0846,-120.6387,10.0,17.070,2,33.534,2,1989.3,2,2241.2,2
32NM19861111,RV NEW HORIZON,1986,11,16,00:00:00,090.0 070.0,32.0846,-120.6387,16.0,17.600,2,33.545,2,1987.1,2,2242.6,2
32NM19861111,RV NEW HORIZON,1986,11,16,00:00:00,090.0 070.0,32.0846,-120.6387,16.0,NaN,2,33.542,2,1987.5,2,2241.0,2
32NM19861111,RV NEW HORIZON,1986,11,16,00:00:00,090.0 090.0,31.4179,-121.9900,11.0,16.170,2,32.899,2,1972.9,3,2204.5,2
32NM19861111,RV NEW HORIZON,1986,11,16,00:00:00,090.0 090.0,31.4179,-121.9900,11.0,NaN,2,32.898,2,1972.5,3,2204.1,2
32NM19861111,RV NEW HORIZON,1986,11,17,05:09:08,090.0 070.0,32.0846,-120.6387,16.0,17.600,2,33.543,2,1987.3,2,2241.8,2
32NM19861111,RV NEW HORIZON,1986,11,17,05:09:08,090.0 090.0,31.4179,-121.9900,11.0,16.170,2,32.898,2,1972.7,2,2204.3,2
32NM19870430,RV NEW HORIZON,1987,5,4,00:00:00,090.0 090.0,31.4179,-121.9900,10.0,15.950,2,33.353,2,1992.5,2,2228.5,2
32NM19870430,RV NEW HORIZON,1987,5,4,00:00:00,090.0 090.0,31.4179,-121.9900,10.0,NaN,2,33.352,2,1992.6,2,2232.4,2
32NM19870430,RV NEW HORIZON,1987,5,5,00:00:00,090.0 070.0,32.0846,-120.6387,10.0,15.640,2,33.278,2,1991.8,2,2225.3,2
32NM19870430,RV NEW HORIZON,1987,5,5,00:00:00,090.0 070.0,32.0846,-120.6387,10.0,NaN,2,NaN,2,1990.3,2,NaN,2
32NM19870430,RV NEW HORIZON,1987,5,5,00:00:00,090.0 070.0,32.0846,-120.6387,10.0,NaN,2,33.277,2,1992.0,2,2222.8,2
32NM19870430,RV NEW HORIZON,1987,5,5,01:48:37,090.0 090.0,31.4179,-121.9900,10.0,15.950,2,33.353,2,1992.5,2,2230.5,2
32NM19870430,RV NEW HORIZON,1987,5,6,01:28:42,090.0 070.0,32.0846,-120.6387,10.0,15.640,2,33.278,2,1991.5,2,2224.1,2
32NM19870904,RV NEW HORIZON,1987,9,9,00:00:00,090.0 070.0,32.0846,-120.6387,11.0,17.510,2,33.113,2,1978.1,2,2217.2,2
32NM19870904,RV NEW HORIZON,1987,9,9,00:00:00,090.0 070.0,32.0846,-120.6387,11.0,NaN,2,33.115,2,1978.5,2,2217.5,2
32NM19870904,RV NEW HORIZON,1987,9,9,00:00:00,090.0 090.0,31.4179,-121.9900,11.0,19.220,2,33.354,2,1985.2,2,2228.6,2
32NM19870904,RV NEW HORIZON,1987,9,9,00:00:00,090.0 090.0,31.4179,-121.9900,11.0,19.220,2,33.351,2,NaN,2,2228.0,2
32NM19870904,RV NEW HORIZON,1987,9,10,04:02:47,090.0 070.0,32.0846,-120.6387,11.0,17.510,2,33.114,2,1978.3,2,2217.3,2
32NM19870904,RV NEW HORIZON,1987,9,10,04:02:47,090.0 090.0,31.4179,-121.9900,11.0,19.220,2,33.353,2,1985.2,2,2228.3,2
32NM19871113,RV NEW HORIZON,1987,11,17,00:00:00,090.0 090.0,31.4179,-121.9900,10.0,18.260,2,33.217,2,1977.8,2,2231.0,2
32NM19871113,RV NEW HORIZON,1987,11,18,00:00:00,090.0 070.0,32.0846,-120.6387,11.0,17.040,2,33.310,2,1980.5,2,2233.3,2
32NM19871113,RV NEW HORIZON,1987,11,18,04:49:13,090.0 090.0,31.4179,-121.9900,10.0,18.260,2,33.217,2,1977.8,2,2231.0,2
32NM19871113,RV NEW HORIZON,1987,11,19,05:21:55,090.0 070.0,32.0846,-120.6387,11.0,17.040,2,33.310,2,1980.5,2,2233.3,2
31JD19880119,RV DAVID STARR JORDAN,1988,1,24,00:00:00,090.0 070.0,32.0846,-120.6387,16.0,13.872,2,33.383,2,2004.0,2,2231.8,2
31JD19880119,RV DAVID STARR JORDAN,1988,1,24,00:00:00,090.0 070.0,32.0846,-120.6387,16.0,NaN,2,33.383,2,2003.0,2,2232.9,2
31JD19880119,RV DAVID STARR JORDAN,1988,1,24,00:00:00,090.0 090.0,31.4179,-121.9900,17.0,15.651,2,33.421,2,1990.8,2,2230.5,2
31JD19880119,RV DAVID STARR JORDAN,1988,1,24,00:00:00,090.0 090.0,31.4179,-121.9900,17.0,NaN,2,33.422,2,1990.5,2,2236.9,2
31JD19880119,RV DAVID STARR JORDAN,1988,1,24,23:02:59,090.0 070.0,32.0846,-120.6387,16.0,13.870,2,33.383,2,2003.5,2,2232.4,2
31JD19880119,RV DAVID STARR JORDAN,1988,1,24,23:02:59,090.0 090.0,31.4179,-121.9900,17.0,15.650,2,33.422,2,1990.6,2,2233.7,2
31JD19880428,RV DAVID STARR JORDAN,1988,5,3,00:00:00,090.0 090.0,31.4179,-121.9900,16.0,14.900,2,33.162,2,1992.9,2,2214.9,2
31JD19880428,RV DAVID STARR JORDAN,1988,5,3,00:00:00,090.0 090.0,31.4179,-121.9900,16.0,NaN,2,33.161,2,1991.8,2,2217.1,2
31JD19880428,RV DAVID STARR JORDAN,1988,5,3,17:02:39,090.0 090.0,31.4179,-121.9900,16.0,14.900,2,33.161,2,1992.3,2,2216.0,2
31JD19880428,RV DAVID STARR JORDAN,1988,5,4,00:00:00,090.0 070.0,32.0846,-120.6387,11.0,14.970,2,33.305,2,1997.4,2,2221.6,2
31JD19880428,RV DAVID STARR JORDAN,1988,5,4,00:00:00,090.0 070.0,32.0846,-120.6387,11.0,NaN,2,33.300,2,1995.7,2,2219.7,2
31JD19880428,RV DAVID STARR JORDAN,1988,5,4,18:27:56,090.0 070.0,32.0846,-120.6387,11.0,14.970,2,33.302,2,1996.5,2,2220.6,2
32NM19880809,RV NEW HORIZON,1988,8,12,00:00:00,090.0 120.0,30.4179,-123.9989,11.0,19.310,2,33.125,2,1982.7,2,2214.3,2
32NM19880809,RV NEW HORIZON,1988,8,12,00:00:00,090.0 120.0,30.4179,-123.9989,11.0,NaN,2,33.124,2,1981.5,2,2216.8,2
32NM19880809,RV NEW HORIZON,1988,8,12,12:27:37,090.0 120.0,30.4179,-123.9989,11.0,19.310,2,33.125,2,1982.1,2,2215.6,2
32NM19880809,RV NEW HORIZON,1988,8,13,00:00:00,090.0 090.0,31.4179,-121.9900,11.0,19.200,2,33.298,2,1986.7,2,2225.1,2
32NM19880809,RV NEW HORIZON,1988,8,13,00:00:00,090.0 090.0,31.4179,-121.9900,11.0,NaN,2,33.295,2,1989.0,2,2227.9,2
32NM19880809,RV NEW HORIZON,1988,8,13,12:07:42,090.0 090.0,31.4179,-121.9900,11.0,19.200,2,33.297,2,1987.9,2,2226.5,2
32NM19880809,RV NEW HORIZON,1988,8,14,00:00:00,090.0 070.0,32.0846,-120.6387,11.0,17.720,2,33.280,2,1984.4,2,2223.0,2
32NM19880809,RV NEW HORIZON,1988,8,14,00:00:00,090.0 070.0,32.0846,-120.6387,11.0,NaN,2,33.280,2,1986.2,2,2222.8,2
32NM19880809,RV NEW HORIZON,1988,8,14,12:40:24,090.0 070.0,32.0846,-120.6387,11.0,17.720,2,33.280,2,1985.3,2,2222.9,2
32NM19881011,RV NEW HORIZON,1988,10,14,00:00:00,090.0 120.0,30.4179,-123.9989,17.0,18.610,2,33.122,2,1980.8,2,2215.2,2
32NM19881011,RV NEW HORIZON,1988,10,14,00:00:00,090.0 120.0,30.4179,-123.9989,17.0,NaN,2,33.124,2,1980.9,2,2217.3,2
32NM19881011,RV NEW HORIZON,1988,10,14,09:57:55,090.0 120.0,30.4179,-123.9989,17.0,18.610,2,33.123,2,1980.9,2,2216.2,2
32NM19881011,RV NEW HORIZON,1988,10,15,00:00:00,090.0 090.0,31.4179,-121.9900,11.0,18.390,2,33.242,2,1982.3,2,2222.3,2
32NM19881011,RV NEW HORIZON,1988,10,15,00:00:00,090.0 090.0,31.4179,-121.9900,11.0,NaN,2,NaN,2,NaN,2,NaN,2
32NM19881011,RV NEW HORIZON,1988,10,15,00:00:00,090.0 090.0,31.4179,-121.9900,11.0,18.390,2,33.242,2,1982.4,2,2221.6,2
32NM19881011,RV NEW HORIZON,1988,10,15,00:00:00,090.0 090.0,31.4179,-121.9900,11.0,NaN,2,33.242,2,1981.5,2,2226.4,2
32NM19881011,RV NEW HORIZON,1988,10,15,10:30:37,090.0 090.0,31.4179,-121.9900,11.0,18.390,2,33.242,2,1982.0,2,2224.0,2
32NM19881011,RV NEW HORIZON,1988,10,15,10:30:37,090.0 090.0,31.4179,-121.9900,11.0,18.390,2,33.246,2,1982.3,2,2222.3,2
32NM19881011,RV NEW HORIZON,1988,10,16,00:00:00,090.0 070.0,32.0846,-120.6387,13.0,18.600,2,33.383,2,1985.3,2,2229.6,2
32NM19881011,RV NEW HORIZON,1988,10,16,00:00:00,090.0 070.0,32.0846,-120.6387,13.0,NaN,2,33.384,2,1986.8,2,2232.7,2
32NM19881011,RV NEW HORIZON,1988,10,16,10:10:42,090.0 070.0,32.0846,-120.6387,13.0,18.600,2,33.383,2,1986.0,2,2231.1,2
31JD19890120,RV DAVID STARR JORDAN,1989,1,23,00:00:00,090.0 120.0,30.4179,-123.9989,10.0,15.440,2,33.388,2,1993.9,2,2231.7,2
31JD19890120,RV DAVID STARR JORDAN,1989,1,23,00:00:00,090.0 120.0,30.4179,-123.9989,10.0,NaN,2,33.386,2,1993.1,2,2231.6,2
31JD19890120,RV DAVID STARR JORDAN,1989,1,24,00:00:00,090.0 090.0,31.4179,-121.9900,10.0,13.600,2,33.219,2,1994.9,2,2219.4,2
31JD19890120,RV DAVID STARR JORDAN,1989,1,24,00:00:00,090.0 090.0,31.4179,-121.9900,10.0,NaN,2,33.220,2,1994.3,2,2218.0,2
31JD19890120,RV DAVID STARR JORDAN,1989,1,24,00:15:29,090.0 120.0,30.4179,-123.9989,10.0,15.440,2,33.387,2,1993.5,2,2231.7,2
31JD19890120,RV DAVID STARR JORDAN,1989,1,25,00:00:00,090.0 070.0,32.0846,-120.6387,10.0,13.480,2,33.397,2,2004.6,2,2228.9,2
31JD19890120,RV DAVID STARR JORDAN,1989,1,25,00:00:00,090.0 070.0,32.0846,-120.6387,10.0,NaN,2,33.400,2,2004.0,2,2232.7,2
31JD19890120,RV DAVID STARR JORDAN,1989,1,25,00:48:10,090.0 090.0,31.4179,-121.9900,10.0,13.600,2,33.220,2,1994.6,2,2218.7,2
