Station_ID,Month_UTC,Year_UTC,appendicularia Abundance (No. per m2),appendicularia Estimated C Biomass (mgC m-2),bryozoan_larvae Abundance (No. per m2),bryozoan_larvae Estimated C Biomass (mgC m-2),chaetognatha Abundance (No. per m2),chaetognatha Estimated C Biomass (mgC m-2),cnidaria_ctenophores Abundance (No. per m2),cnidaria_ctenophores Estimated C Biomass (mgC m-2),copepoda_calanoida_minus_eucalanids Abundance (No. per m2),copepoda_calanoida_minus_eucalanids Estimated C Biomass (mgC m-2),copepoda_eucalanids Abundance (No. per m2),copepoda_eucalanids Estimated C Biomass (mgC m-2),copepoda_harpacticoida Abundance (No. per m2),copepoda_harpacticoida Estimated C Biomass (mgC m-2),copepoda_oithona_like Abundance (No. per m2),copepoda_oithona_like Estimated C Biomass (mgC m-2),copepoda_others Abundance (No. per m2),copepoda_others Estimated C Biomass (mgC m-2),copepoda_poecilostomatoids Abundance (No. per m2),copepoda_poecilostomatoids Estimated C Biomass (mgC m-2),crustacea_others Abundance (No. per m2),crustacea_others Estimated C Biomass (mgC m-2),doliolids Abundance (No. per m2),doliolids Estimated C Biomass (mgC m-2),eggs Abundance (No. per m2),eggs Estimated C Biomass (mgC m-2),euphausiids Abundance (No. per m2),euphausiids Estimated C Biomass (mgC m-2),multiples Abundance (No. per m2),multiples Estimated C Biomass (mgC m-2),nauplii Abundance (No. per m2),nauplii Estimated C Biomass (mgC m-2),ostracods Abundance (No. per m2),ostracods Estimated C Biomass (mgC m-2),others Abundance (No. per m2),others Estimated C Biomass (mgC m-2),polychaete Abundance (No. per m2),polychaete Estimated C Biomass (mgC m-2),pteropoda_heteropoda Abundance (No. per m2),pteropoda_heteropoda Estimated C Biomass (mgC m-2),pyrosomes Abundance (No. per m2),pyrosomes Estimated C Biomass (mgC m-2),rhizaria Abundance (No. per m2),rhizaria Estimated C Biomass (mgC m-2),salps Abundance (No. per m2),salps Estimated C Biomass (mgC m-2),pH_min,pH_max,pH_mean,pH_median,pH_var,pH_range,depth_at_pH_min,depth_at_pH_max,OmegaCA_min,OmegaCA_max,OmegaCA_mean,OmegaCA_median,OmegaCA_var,OmegaCA_range,depth_at_OmegaCA_min,depth_at_OmegaCA_max,CO3_min,CO3_max,CO3_mean,CO3_median,CO3_var,CO3_range,depth_at_CO3_min,depth_at_CO3_max,TA_min,TA_max,TA_mean,TA_median,TA_var,TA_range,depth_at_TA_min,depth_at_TA_max,DIC_min,DIC_max,DIC_mean,DIC_median,DIC_var,DIC_range,depth_at_DIC_min,depth_at_DIC_max,pCO2_min,pCO2_max,pCO2_mean,pCO2_median,pCO2_var,pCO2_range,depth_at_pCO2_min,depth_at_pCO2_max,RF_min,RF_max,RF_mean,RF_median,RF_var,RF_range,depth_at_RF_min,depth_at_RF_max,OmegaAR_min,OmegaAR_max,OmegaAR_mean,OmegaAR_median,OmegaAR_var,OmegaAR_range,depth_at_OmegaAR_min,depth_at_OmegaAR_max
080.0 051.0,11,2015,2600,20.88,400,0.24,4965,77.57,885,29.2,69225,190.19,120,40.2,0,0,47700,72.99,300,0.26,10700,13.14,200,0.08,200,0.53,700,7.19,305,1369.62,1500,6.35,600,1.18,200,0.29,900,0.7,0,0,1440,9.76,0,0,1000,0.5,0,0,7.91934586036478,8.29498392230025,8.040655838569887,8.0043241236245,0.022859579643465043,0.37563806193547045,60,50,2.57728799440012,5.84286000202391,3.61547756342114,3.23385705922011,1.7789065770363963,3.2655720076237897,60,50,108.178689751706,244.739075415304,151.1156611575668,134.873118375704,3109.417948716096,136.560385663598,60,50,2222.6,2415.2,2264.7799999999997,2228.6,7085.461999999989,192.5999999999999,60,50,2012.4,2082.1,2058.1,2069,814.0849999999982,69.69999999999982,2,60,212.308744645063,539.094541814893,418.666043845655,436.745161711907,16850.888331792325,326.78579716982995,50,60,9.35077460962625,14.0806461116218,12.229508214659809,12.4673553703557,3.753421748862672,4.72987150199555,50,60,1.64448471141808,3.7324450512658,2.311970576659872,2.06864054629829,0.7275510844909675,2.0879603398477196,60,50
080.0 051.0,11,2016,2202.05,9.84,1468.03,1.03,10092.73,118.34,2238.75,51.82,78062.69,391.04,403.71,61.09,367.01,1.11,41875.66,57.15,734.02,0.78,14313.33,23.77,20552.47,11.48,0,0,4037.09,25.63,7647.54,359.86,4404.1,23.53,3706.78,18.05,1101.03,2.86,1835.04,16.75,734.02,7.52,2936.07,2.57,0,0,1835.04,1.84,0,0,7.8441045101341,8.01969243808044,7.908583586587725,7.88526869906818,0.006078354710475284,0.17558792794634037,61,2,2.1246599043789,3.41895724413756,2.569582407033913,2.3673562398095953,0.34385587857874983,1.2942973397586601,61,2,89.3026250303817,141.933935808618,107.33602604692437,99.0537716743489,569.5287531659538,52.6313107782363,61,2,2222.5,2229.2,2224.725,2223.6000000000004,9.195833333332597,6.699999999999818,50,2,2034.5,2116,2086.675,2098.1,1323.7491666666654,81.5,2,61,419.999979684517,650.894386573854,562.289100063462,589.1310169977385,10279.24359841606,230.89440688933706,2,61,12.0744056615233,15.5345288950884,14.284572980448374,14.7646786825909,2.3987093069190535,3.460123233565099,2,61,1.35296024710423,2.18993879190161,1.6400725621095174,1.5086956047161149,0.14398144138350757,0.8369785447973799,61,2
080.0 051.0,11,2017,9190.56,40.03,1742.29,1.69,4617.06,157.89,1350.27,42.76,50749.55,313.43,261.34,67.28,217.79,0.71,15027.22,25.76,0,0,6577.13,19.66,7404.72,1.2,506.35,32.76,1529.95,14.4,1480.94,4.71,217.79,1.13,2613.43,6.87,217.79,0.54,1960.07,4.78,696.91,10.28,1742.29,1.95,0,0,2613.43,1.2,0,0,7.66324817427511,8.01597306189239,7.81889103645468,7.79817145482561,0.021781003358742817,0.3527248876172804,50,2,1.43257362393133,3.30724045991745,2.1454751284753626,1.921043215026335,0.6684353198755243,1.87466683598612,50,2,60.1591012086629,137.409666704815,89.6762327496383,80.56808154253766,1130.1910434991053,77.25056549615212,50,2,2216.4,2235.3,2228.4,2230.95,69.80666666666684,18.90000000000009,30,60,2041.6,2184.2,2123.75,2134.6,3837.2966666666653,142.5999999999999,2,50,423.625478375477,1023.62602217343,728.0105901029427,732.3954299314321,61569.187142221104,600.000543797953,2,50,12.3078848667457,17.8934360122295,15.679594029857075,16.258527620226552,5.854491416685714,5.5855511454838,2,50,0.911507563700305,2.11498261789446,1.3680048221379237,1.222764553478465,0.27598112767941213,1.203475054194155,50,2
080.0 051.0,11,2019,25517.24,80.24,5316.09,4.05,6724.86,42.29,0,0,516341.38,1903.25,0,0,0,0,64856.32,79.17,1063.22,3.68,47844.83,120.14,29770.11,6.31,0,0,3189.66,14.44,1190.8,4.13,5358.62,25.93,14885.06,30.46,1063.22,1.42,13832.47,8.66,0,0,1063.22,13.95,0,0,2126.44,1.19,0,0,8.06027894845666,8.06027894845666,8.06027894845666,8.06027894845666,NA,0,2,2,3.93642508669991,3.93642508669991,3.93642508669991,3.93642508669991,NA,0,2,2,163.514730483185,163.514730483185,163.514730483185,163.514730483185,NA,0,2,2,2241.6,2241.6,2241.6,2241.6,NA,0,2,2,2014,2014,2014,2014,NA,0,2,2,378.354131202458,378.354131202458,378.354131202458,378.354131202458,NA,0,2,2,11.1255905797965,11.1255905797965,11.1255905797965,11.1255905797965,NA,0,2,2,2.53210530609434,2.53210530609434,2.53210530609434,2.53210530609434,NA,0,2,2
080.0 055.0,1,2009,16025.58,89.24,1649.69,0.88,3299.38,90.48,1414.02,39.86,443531.49,1280.76,471.34,153.43,0,0,97096.16,90.15,11783.51,13.91,9191.14,14.53,0,0,0,0,7541.45,47.3,3299.38,3.9,34407.86,755.58,41006.63,66.87,1885.36,4.95,0,0,0,0,2356.7,2.42,0,0,0,0,0,0,7.6793375835156,8.08300282243498,7.8515027782772995,7.82183535357931,0.03239438119382012,0.40366523891937955,171,1,1.38211962400553,3.64317302164442,2.25882776988449,2.0050092169440052,1.0308454888327883,2.2610533976388902,171,1,59.5781353107677,151.32680116356,95.0130866094402,84.57370498171656,1703.5933030696476,91.7486658527923,171,1,2227.2,2262.1,2241.65,2238.65,251.01666666666588,34.90000000000009,1,171,2016.1,2213.6,2127.6,2140.3500000000004,7579.393333333338,197.5,1,171,353.700786971136,971.15343034862,681.1068561952402,699.7866037306026,75864.68853331552,617.452643377484,1,171,11.6102077845878,18.0496200100713,15.413963025476376,15.9980121536232,8.452312247113099,6.439412225483501,1,171,0.87841962876386,2.32495200959591,1.4386198989425074,1.27555397870513,0.4220828371279999,1.4465323808320498,171,1
080.0 055.0,1,2011,52644.11,500.52,9024.71,8.15,17649.61,526.7,9038.13,230.27,695450.2,6676.58,16267.12,2846.42,0,0,102279.99,174.53,4.47,0,285782.33,751.87,36132.95,34.16,0,0,98015.47,812.15,13823.49,197.03,42153.89,1205.21,90247.05,358.83,25638.25,121.28,112877.07,51.75,4546.48,71.6,1504.12,3.05,0,0,15041.18,7.48,0,0,7.62207787686899,8.14739101601307,7.844500514597442,7.83746738462528,0.04089916215493711,0.5253131391440808,170,2,1.21208642926373,4.07572640970305,2.241620916773242,2.03914503063755,1.2618100551212024,2.86363998043932,170,2,52.2531929901594,169.378678652442,94.11920499277468,85.6678026054265,2115.78582728615,117.12548566228261,170,2,2226.4,2256.3,2241.44,2235.2,171.2930000000012,29.90000000000009,30,170,1995.7,2225.3,2130.16,2133.6,8142.26300000001,229.60000000000014,2,170,298.008540809219,1113.22443152363,707.914356274262,662.706020659435,99493.25847206659,815.215890714411,2,170,10.8825225747007,18.4113233320428,15.52886798736286,15.875092790258,8.924767301496056,7.528800757342102,2,170,0.770209050377656,2.59897587539638,1.4265712585531125,1.29645763367706,0.5149388862668699,1.8287668250187241,170,2
080.0 055.0,1,2013,71328.71,956.99,995.24,1.42,5463.86,131.08,2413.45,84.81,125350.24,492.93,875.81,542.93,497.62,0.06,59385.86,79.96,4478.57,6.9,15446.1,27.39,0,0,0,0,6056.02,92.91,577.24,2.12,2149.71,47.55,21397.62,33.07,2647.33,18.19,1074.86,1.47,497.62,5.29,502.6,12.21,0,0,3483.33,1.79,0,0,7.64060801011468,8.0697652839592,7.892176274744515,7.92021466001089,0.03152077451763656,0.4291572738445195,171,2,1.24896713074002,3.48966213962011,2.434388998255435,2.4409955567783097,0.8966467067239318,2.24069500888009,171,2,53.8084627033455,144.957146241428,102.01425214385105,102.2173020315455,1493.2167847333965,91.14868353808251,171,2,2222.9,2272.9,2236.366666666667,2224.7,425.4026666666672,50,15,171,2022.3,2238.8,2109.9166666666665,2093.7,7777.605666666673,216.50000000000023,2,171,365.815639866213,1070.54456767327,622.4823058157135,541.2396781082125,81406.06691857349,704.728927807057,2,171,11.9037563548529,18.457262580962,14.856414719636817,14.59816097513275,7.884717754077821,6.553506226109098,2,171,0.792917246771736,2.22475580575623,1.549121609102556,1.5519406577136698,0.36627094003667676,1.4318385589844942,171,2
080.0 055.0,1,2015,17439.77,143.32,2930.23,1.48,4190.23,84.67,1846.05,73.62,233295.35,1044.38,1225.81,219.84,0,0,47933.72,82.25,244.19,0.28,22977.91,43.62,5640.7,9.96,244.19,0.53,4468.6,49.12,2466.28,19.04,4444.19,70.37,6348.84,12.67,2466.28,15.08,4761.63,19.47,0,0,3174.42,33.85,0,0,1025.58,1.21,0,0,7.72727382517314,8.07662062131015,7.952492564061468,8.03762988960961,0.022710649668589416,0.34934679613701025,170,3,1.53130648366129,3.93953176932203,2.930906039903414,3.44072145173529,1.113001334491866,2.4082252856607402,170,3,65.9144029290623,163.391591349677,122.84565356445064,144.033652374315,1839.393850809887,97.47718842061468,170,3,2224.7,2248.1,2232.02,2228.9,86.2519999999994,23.40000000000009,100,170,2003,2185.1,2070.2,2028.6,6084.464999999998,182.0999999999999,3,170,361.065258119159,859.666836693359,521.6668619460246,397.757749057682,45526.948253216906,498.60157857419995,3,170,11.1093372348709,17.573335607591,13.56536561662726,11.9618665843907,8.186136177180568,6.463998372720102,3,170,0.973251015008548,2.52867724197466,1.8744988361218455,2.20187142328151,0.46467959890011784,1.5554262269661119,170,3
080.0 055.0,1,2016,10584,48.98,4200,4.71,4698.75,160.74,4189.5,161.09,238602,1890.09,2273.25,602.31,0,0,76314,104.65,630,0.46,18690,40.33,840,2.16,1065.75,7.13,5754,39.25,3664.5,204.06,3234,17.85,11550,36.57,4200,15.21,3528,25.78,1050,10.35,2478,62.11,0,0,2730,2.96,0,0,7.7635533209642,8.10166883821181,7.9707953415387856,8.031445258038906,0.018126367510405396,0.33811551724760935,170,2,1.61362260912006,3.9266769667419,2.973692239448802,3.38207793548575,0.8859297055718484,2.31305435762184,170,2,69.4511212600865,163.141407204594,124.62761894122141,141.5405767775875,1466.516888455391,93.69028594450751,170,2,2222.8,2245.8,2237.4333333333334,2238,65.62266666666689,23,100,170,2007.3,2174.8,2071.85,2046.7,4073.7910000000034,167.50000000000023,2,170,337.607037133455,782.970930422467,493.79347865080916,406.624272990041,31651.069372214144,445.36389328901197,2,170,11.128589223821,17.3151276150528,13.420923978800783,12.1373369002593,6.626914877135161,6.186538391231798,2,170,1.02443718172932,2.51178027733638,1.89913309008837,2.162841827442305,0.3673851492659616,1.48734309560706,170,2
080.0 055.0,1,2017,41018.24,440.68,2895.41,1.7,4536.13,228.46,5462.66,173.89,252189.79,1131.73,579.08,110.02,0,0,55543.52,91.94,0,0,3377.97,5.96,1013.39,10.17,0,0,7335.03,66.4,6152.74,435.8,1978.53,29.92,6755.95,21.93,1930.27,10.21,487.39,14.43,482.57,3.01,4825.68,6.9,0,0,26251.67,30.87,0,0,7.69003902065925,8.03122203989185,7.890047998696414,7.93730233986513,0.024114133733988578,0.3411830192325995,170,30,1.41512258682894,3.30589160506249,2.46645048918129,2.62421801918161,0.7758472682474715,1.8907690182335497,170,30,60.9836603602496,137.9887798244,103.53915203294812,110.043983510565,1281.6629463659804,77.00511946415041,170,30,2224.5,2266.1,2237.24,2230.7,286.9279999999983,41.59999999999991,2,170,2037.2,2214.6,2107.66,2086.7,6199.512999999997,177.39999999999986,2,170,404.942120143824,947.732675877482,613.5023501830686,515.885676505999,59089.3433101996,542.790555733658,30,170,12.2692955328924,17.9791803069042,14.72239515676962,13.9865816650543,7.0688291089812605,5.709884774011801,30,170,0.899314104248894,2.11122779496602,1.572351607656275,1.67224357642692,0.3189303409460823,1.2119136907171262,170,30
080.0 055.0,1,2021,1988.35,9.09,1491.26,0.88,5970.03,93.9,0,0,158769.93,912.67,198.84,56.59,497.09,0.19,19883.52,34.14,0,0,18392.26,34.85,7008.94,2.06,0,0,2634.57,46.36,546.8,69.39,546.8,8.84,5467.97,17.19,2087.77,3.45,5965.06,3.94,546.8,5.49,49.71,0.05,497.09,5.25,3037.21,1.51,0,0,7.67846574523091,7.98164826908464,7.892571871844032,7.95508673653029,0.02085244252467525,0.3031825238537298,100,3,1.43309411586387,2.94435862885362,2.4812662667559477,2.77380616115315,0.5056451232243047,1.5112645129897502,100,3,60.8796115155513,122.492216402949,103.77735132969183,115.8687887001335,845.7636078171668,61.6126048873977,100,3,2230.8,2233.8,2232.125,2231.95,1.6758333333333926,3,100,20,2067.1,2179.4,2101.475,2079.7,2776.749166666679,112.30000000000018,3,100,462.608746726982,974.093963763358,606.838302593192,495.325249941214,60693.31022751252,511.485217036376,3,100,13.1658052726008,17.8279431211421,14.548601521667974,13.6003288464645,4.897048081127791,4.662137848541299,3,100,0.911638351764231,1.87755141094065,1.5816699186895478,1.768744956026655,0.20658184530368914,0.9659130591764189,100,3
080.0 055.0,2,2012,55282.48,831.49,2928.86,3.12,2091.05,152.81,163.67,16.78,275666.62,1655.06,8149.17,556.6,0,0,20657.51,39.74,0,0,64639.79,175.1,13233.38,18.77,0,0,103864.23,691.5,1779.54,9.31,11810.24,158.44,150084.44,672.09,7056.48,22.24,26687.05,3971.01,1619.94,22.13,3661.07,15.63,4.08,6.08,6900.96,3.4,0,0,7.67776218720164,8.08692614995753,7.89384194406982,7.87885418262995,0.033817752758038985,0.40916396275588873,170,1,1.35274479485759,3.5961347532305,2.456226518221394,2.2326173281198,1.0603172960961686,2.24338995837291,170,1,58.2945874290327,149.506204320754,103.15403497362496,93.7516790579002,1772.9502850563063,91.21161689172129,170,1,2232.8,2260.4,2240.44,2233.6,140.22300000000104,27.59999999999991,30,170,2025.2,2214.4,2111.96,2116.7,6995.583000000002,189.20000000000005,1,170,350.533496142342,972.240353535002,618.6219754149816,596.884233818517,74683.60096069713,621.7068573926599,1,170,11.7214447205633,18.1561625577812,14.86103079361512,15.2115314964037,8.766578045593711,6.434717837217901,1,170,0.859059500369682,2.29197999170801,1.5634937915028484,1.41974974721876,0.433033770487166,1.432920491338328,170,1
080.0 055.0,2,2019,2489.95,10.42,2489.95,1.97,1538.43,21.16,71.14,4.86,125564.46,514.85,746.98,21.7,1422.83,1.85,7825.55,24.08,355.71,0.43,20310.85,43.54,11066.92,5.36,0,0,4019.49,193.37,497.99,8.46,1422.83,7.21,7825.55,18.57,2525.52,15,1102.69,3.15,0,0,1502.86,1.8,0,0,711.41,0.33,0,0,7.82242839090817,8.04339601723298,7.946765717767134,7.97447274516025,0.012782432496127465,0.2209676263248106,99,3,1.97123824312073,3.52924688428792,2.8314819175763466,2.99396062532039,0.626647229340539,1.5580086411671898,99,3,83.6052644935267,146.781963750652,118.5210932817279,125.176051601005,1031.040184929801,63.17669925712531,99,3,2231.3,2235.5,2232.8,2231.6,5.489999999999837,4.199999999999818,99,3,2032.9,2133.6,2076.633333333333,2063.4,2666.463333333323,100.69999999999982,3,99,394.503489602745,683.407146427635,516.1669861813357,470.590322513627,22424.25493500803,288.90365682489,3,99,11.8505438687412,16.0220518948393,13.621668785129566,12.9924105918082,4.647344208346771,4.171508026098101,3,99,1.25445192482065,2.25866029726955,1.8089817875562868,1.91383314057866,0.260353968497084,1.0042083724489002,99,3
080.0 055.0,3,2009,32012.92,120.05,1385.29,1.49,3212.27,66.85,2554.86,74.33,319373.96,927.87,359.95,8.22,568.89,0.15,206992.9,182.38,26686.38,22.18,23060.82,41.37,2089.32,0.38,0,0,30457.36,337.71,11257.32,23,181664.33,4398.51,30172.37,66.78,1266.08,7.61,10920.08,19.18,346.32,8.35,697.19,0.52,0,0,1038.97,0.31,0,0,7.64939220194325,8.06038264753671,7.8727244576188715,7.86586265338685,0.03391082918903552,0.410990445593459,169,3,1.28411074186998,3.41977886066119,2.350368185738088,2.14405438324469,0.980747401026286,2.1356681187912097,169,3,55.3605109279871,142.189756788919,98.6766964389666,90.0399612936261,1634.246462752199,86.8292458609319,169,3,2229.7,2268.9,2241.66,2232.2,284.4230000000047,39.20000000000027,51,169,2035.6,2230.6,2121.44,2119.8,7515.907999999993,195,3,169,376.131770837059,1046.19127049171,653.4256788259707,615.310012433577,85528.6636328401,670.059499654651,3,169,12.0759638273266,18.3182841771809,15.129248028709599,15.5032171451263,8.48508683421493,6.2423203498543,3,169,0.815745072950986,2.1797701462448,1.495989600289705,1.36258497007452,0.4006858847884132,1.364025073293814,169,3
080.0 055.0,4,2011,19197.53,263.02,1745.23,1.55,3086.96,119.06,1890.46,81.51,84943.8,1074.98,4459.07,726.48,0,0,113449.66,212.11,0,0,46300.24,145.23,2729.05,5.56,195.06,8.56,24480.01,199.92,6609.62,145.78,0,0,29673.77,102.68,3527.53,28.07,2617.84,1.7,877.48,9.86,5235.69,20.95,0,0,0,0,0,0,7.61503765968239,7.9218054630190204,7.771010732888084,7.76574683427806,0.020481339984835797,0.3067678033366308,170,2,1.18522982814081,2.48059916212271,1.81229195901149,1.71173596602765,0.3682743203278518,1.2953693339819001,170,2,51.1149965478305,103.367721482455,76.32123269731363,72.0029857946813,609.7653749621743,52.252724934624496,170,2,2248.2,2274.2,2257.72,2251.7,126.73699999999926,26,2,170,2115.4,2246.6,2177.76,2174.8,3517.8729999999887,131.19999999999982,2,170,540.935281479634,1138.62640571853,819.8947592986224,794.392588471137,77170.60931049379,597.6911242388959,2,170,14.5262636726273,18.5044360534605,16.6419164075905,17.0862579430953,3.6389429454261233,3.9781723808331986,2,170,0.752707991772253,1.57724243672095,1.1516270918022902,1.08693999940042,0.14937284090848815,0.8245344449486971,170,2
080.0 055.0,4,2013,38629.76,217.88,2048.78,2.5,2028.29,200.26,7703.41,253.92,240024.88,1701.71,15796.1,4749.8,0,0,111412.68,137.89,7273.17,5.47,17773.17,44.7,517.32,4.64,102.44,7.59,3841.46,82.34,2770.98,247.57,4968.29,62.37,13573.17,26.75,1900.24,8.04,21358.54,249.81,2407.32,29.89,1792.68,12.5,0,0,875.85,0.56,0,0,7.63793838797178,8.00868225433597,7.86762902921071,7.91466644641403,0.025035374659273246,0.3707438663641893,170,2,1.23987572313946,3.043645253248,2.28800523888839,2.454562166303875,0.6231081566166781,1.8037695301085401,170,2,53.4685067484357,126.709639741743,96.07329467037138,102.91596624500241,1037.2792899137607,73.2411329933073,170,2,2238.6,2273.2,2250.2,2246.05,148.1319999999985,34.59999999999991,31,170,2074.4,2239.4,2133.766666666667,2109.9,4877.84266666666,165,2,170,432.820470900205,1075.87719396968,654.2251489237915,553.941754946045,71808.94721029089,643.0567230694751,2,170,12.9729042904089,18.4329108791562,15.2228393050602,14.5995047741083,5.937070129065317,5.4600065887473,2,170,0.787262440231991,1.9381047350316,1.4556034783155227,1.561580171066455,0.25393326974578023,1.150842294799609,170,2
080.0 055.0,4,2014,18797.56,95.32,2053.9,2.78,2632.68,61.68,1751.71,60.35,168875.85,1325.54,2100,794.9,0,0,58154.63,80.48,1843.9,1.59,8410.24,17.97,1439.27,2.59,1490.49,12.44,7078.54,65.21,3749.27,101.33,6935.12,179.29,41108.78,97.33,2253.66,12.29,2458.54,23.24,3278.05,55.2,3687.8,7.92,0,0,2048.78,2.16,548.05,310.83,7.69437927221327,7.95600844673003,7.835548044406348,7.87405410756334,0.01109549740219427,0.2616291745167594,171,2,1.41411099423572,2.7740038585387,2.085304281450506,2.22402746632122,0.29937088599268746,1.3598928643029802,171,2,60.9602886552934,115.450975291305,87.79513631265186,93.5104706705481,483.5012656139484,54.4906866360116,171,2,2234.8,2267.1,2245.68,2243,162.42699999999843,32.29999999999973,34,171,2084.7,2215.4,2142.26,2130.4,2652.5480000000075,130.70000000000027,2,171,495.290360984038,936.604993475965,682.7001063346552,606.942811861297,31962.97490043438,441.314632491927,2,171,13.6308121667504,17.9944977107296,15.78723833729116,15.2773831095867,3.177879176159283,4.3636855439792,2,171,0.898294077311916,1.76794362573889,1.3267491447388111,1.41460979099332,0.1225066547245736,0.8696495484269741,171,2
080.0 055.0,4,2015,21053.62,479.66,1787.23,2,3708.51,107.94,2975.74,101.08,111081.06,1208.65,5053.4,578.25,0,0,32648.3,47.39,1434.26,1.55,26115.96,64.79,89004.26,176.69,15821.49,318.27,13279.15,67.82,14329.15,934.23,6255.32,127.02,54005.74,216.7,3668.3,33.71,3931.91,9.82,1787.23,47.37,1161.7,2.58,53.62,692.37,7600.21,8.94,89.36,2.65,7.71055021325853,8.05504027369062,7.93750177233607,7.9967624254864,0.02155964869527046,0.34449006043208996,170,2,1.42217320550401,3.46474817939424,2.687200799111128,2.978976687933735,0.8102059421030654,2.04257497389023,170,2,61.2884541571098,143.923759650772,112.5565648412435,124.5628511013315,1337.87155108378,82.63530549366222,170,15,2219.4,2259.2,2230.5,2226.1000000000004,206.14799999999724,39.79999999999973,50,170,2025.5,2205.8,2084.8333333333335,2055.1,5509.242666666677,180.30000000000018,15,170,380.538815045948,894.274826166739,540.7296687556935,444.80884410169404,45299.25606921137,513.736011120791,15,170,11.9664728889882,17.9875781535204,14.12369844852445,13.1052579604422,6.879389704786173,6.021105264532199,15,170,0.902385436094365,2.21146559623228,1.7122574935177475,1.898436525358885,0.33339843301873084,1.3090801601379152,170,2
080.0 055.0,4,2016,12652.5,85.54,3780,4.81,4373.25,112.23,409.5,28.98,162592.5,1492.15,12416.25,2144.45,1680,11.8,112980,170.59,1260,1,13860,27.83,955.5,15.33,1485.75,9.69,43690.5,469.25,27069,242.59,3365.25,10.26,109730.25,424.79,2940,25.29,50090.25,25.18,472.5,6.59,1680,1.88,0,0,3832.5,3.69,0,0,7.66045131180304,7.98047831117315,7.78960959044322,7.7587543693983445,0.02198739615270599,0.3200269993701097,171,30,1.32272969256794,2.85783698536152,1.9212901203439925,1.752296901723255,0.4897156629889343,1.5351072927935803,171,30,57.0158422071338,119.398197241376,81.09516206481672,73.98330440537856,814.3226617313504,62.382355034242195,171,30,2232.8,2264.8,2248.325,2247.85,197.00916666666683,32,30,171,2073,2222.5,2159.125,2170.5,4529.9891666666745,149.5,30,171,462.615940030477,1017.89353107965,780.3842084684775,820.5136813818915,67989.85143772663,555.277591049173,30,171,13.3770679406863,18.2203104164866,16.327220499403,16.85575182021955,4.938163853025379,4.8432424758003005,30,171,0.84049971427713,1.82013416702237,1.2224556869585868,1.1145944332674236,0.19934350892043948,0.9796344527452401,171,30
080.0 055.0,4,2017,14990.9,56.88,2772.88,3.97,4865.54,183.8,4254.64,165.28,185783.19,905.9,2946.19,755.24,1039.83,0.79,53724.62,81.5,1733.05,0.92,14904.25,34.01,6585.6,2.4,359.61,2.55,35700.87,141.29,5142.83,260.22,2079.66,9.25,43503.94,83.27,3552.76,3.89,12131.36,3.74,697.55,27,6589.93,7.52,0,0,13864.42,7.15,0,0,7.66932352522998,8.23763595574174,7.897982147922394,7.84946501444565,0.05370012841538142,0.5683124305117593,170.7,2.3,1.31605447233542,5.01203936266269,2.61518307598558,2.11821439329953,2.274840392897791,3.69598489032727,170.7,2.3,56.7342734288601,208.503134975672,109.75525163986278,88.957995877413,3851.5962254001524,151.7688615468119,170.7,2.3,2234.4,2333,2263.4,2246.8,1642.8249999999994,98.59999999999991,50.2,2.3,2037.1,2221.9,2126.98,2127.1,6197.387000000009,184.80000000000018,2.3,170.7,242.284019242588,992.523117918372,637.1882313177055,643.833950073281,96665.03342271273,750.239098675784,2.3,170.7,9.95769325735255,18.2766026996094,14.850573763081549,15.6006113464396,12.106124060624353,8.318909442256848,2.3,170.7,0.835407295092482,3.19604331420783,1.6653619092399181,1.34755802317633,0.9283753256842987,2.360636019115348,170.7,2.3
080.0 055.0,4,2018,12453.47,48.53,4065.69,4.78,2820.34,80.44,41.21,4.11,162819.95,733.82,366.28,146.5,0,0,44685.98,68.31,366.28,0.77,13552.3,27.75,36.63,2.74,0,0,13259.28,111,1868.02,127.92,3296.51,23.79,26372.05,85.08,73.26,1.9,1868.02,3.63,366.28,7.08,4395.34,3.67,0,0,4761.62,3.85,0,0,7.81647921550139,8.05633798582046,7.9649605112152395,7.993512421769555,0.010751597380034438,0.23985877031906888,100,3,1.88094720627933,3.36521204209808,2.7803176278410024,2.9375556314933,0.4037637749906445,1.4842648358187498,100,3,79.869187651047,140.085316909575,116.342993990883,122.708735701455,664.0140784668405,60.216129258528,100,3,2224.6,2243.4,2236.15,2238.3,68.29666666666782,18.800000000000182,15,100,2047,2152.1,2082.25,2064.95,2315.669999999993,105.09999999999991,3,100,380.910056027793,693.709088992509,491.9295878915015,446.549603272852,19167.614649067382,312.799032964716,3,100,12.2043677748711,16.3967607425805,13.72267082822275,13.1447773977197,3.403088113279288,4.1923929677094005,3,100,1.1949056449004,2.14395399483457,1.77038909670114,1.8713483735347949,0.16520331548800174,0.94904834993417,100,3
