Year_UTC,Month_UTC,Station_ID,Depth,pHin,OmegaCAin,CO3in,TA,DIC,pCO2in,RFin,OmegaARin,Cruise,Station,Line,Cruise mid-date,Station date,Day_UTC,Local time (PST),appendicularia Abundance (No. per m2),appendicularia Estimated C Biomass (mgC m-2),bryozoan_larvae Abundance (No. per m2),bryozoan_larvae Estimated C Biomass (mgC m-2),chaetognatha Abundance (No. per m2),chaetognatha Estimated C Biomass (mgC m-2),cnidaria_ctenophores Abundance (No. per m2),cnidaria_ctenophores Estimated C Biomass (mgC m-2),copepoda_calanoida_minus_eucalanids Abundance (No. per m2),copepoda_calanoida_minus_eucalanids Estimated C Biomass (mgC m-2),copepoda_eucalanids Abundance (No. per m2),copepoda_eucalanids Estimated C Biomass (mgC m-2),copepoda_harpacticoida Abundance (No. per m2),copepoda_harpacticoida Estimated C Biomass (mgC m-2),copepoda_oithona_like Abundance (No. per m2),copepoda_oithona_like Estimated C Biomass (mgC m-2),copepoda_others Abundance (No. per m2),copepoda_others Estimated C Biomass (mgC m-2),copepoda_poecilostomatoids Abundance (No. per m2),copepoda_poecilostomatoids Estimated C Biomass (mgC m-2),crustacea_others Abundance (No. per m2),crustacea_others Estimated C Biomass (mgC m-2),doliolids Abundance (No. per m2),doliolids Estimated C Biomass (mgC m-2),eggs Abundance (No. per m2),eggs Estimated C Biomass (mgC m-2),euphausiids Abundance (No. per m2),euphausiids Estimated C Biomass (mgC m-2),multiples Abundance (No. per m2),multiples Estimated C Biomass (mgC m-2),nauplii Abundance (No. per m2),nauplii Estimated C Biomass (mgC m-2),ostracods Abundance (No. per m2),ostracods Estimated C Biomass (mgC m-2),others Abundance (No. per m2),others Estimated C Biomass (mgC m-2),polychaete Abundance (No. per m2),polychaete Estimated C Biomass (mgC m-2),pteropoda_heteropoda Abundance (No. per m2),pteropoda_heteropoda Estimated C Biomass (mgC m-2),pyrosomes Abundance (No. per m2),pyrosomes Estimated C Biomass (mgC m-2),rhizaria Abundance (No. per m2),rhizaria Estimated C Biomass (mgC m-2),salps Abundance (No. per m2),salps Estimated C Biomass (mgC m-2)
2016,1,080.0 100.0,171,7.89564311003874,2.14684602155153,92.2025273466879,2234.8,2119.8,561.742045375021,15.3672227119351,1.36315275377537,201601RL,80,100,2016-01-20,2016-01-15,15,06:02:00,18707.82,174.16,371.56,0.34,3799.16,66.53,2271.13,77.86,69480.89,261.83,18.58,7.85,92.89,0.18,18113.33,33.03,0,0,17648.89,33.54,190.42,2.55,1207.56,4.47,3622.67,72.14,445.87,24.16,2322.22,29.53,836,1.6,2340.8,10.15,557.33,1.72,209,6.48,575.91,8,18.58,25.22,2452.27,6.03,301.89,3.76
2016,1,080.0 100.0,100,8.04218978646412,3.35893472135756,141.72951683031,2215,2019.3,388.896473285458,12.0363393862548,2.14741109279562,201601RL,80,100,2016-01-20,2016-01-15,15,06:02:00,18707.82,174.16,371.56,0.34,3799.16,66.53,2271.13,77.86,69480.89,261.83,18.58,7.85,92.89,0.18,18113.33,33.03,0,0,17648.89,33.54,190.42,2.55,1207.56,4.47,3622.67,72.14,445.87,24.16,2322.22,29.53,836,1.6,2340.8,10.15,557.33,1.72,209,6.48,575.91,8,18.58,25.22,2452.27,6.03,301.89,3.76
2016,1,080.0 100.0,51,8.05774349078608,3.75022687961897,156.636586428835,2218.9,2001.1,376.387058827594,11.3517325451955,2.40763965227363,201601RL,80,100,2016-01-20,2016-01-15,15,06:02:00,18707.82,174.16,371.56,0.34,3799.16,66.53,2271.13,77.86,69480.89,261.83,18.58,7.85,92.89,0.18,18113.33,33.03,0,0,17648.89,33.54,190.42,2.55,1207.56,4.47,3622.67,72.14,445.87,24.16,2322.22,29.53,836,1.6,2340.8,10.15,557.33,1.72,209,6.48,575.91,8,18.58,25.22,2452.27,6.03,301.89,3.76
2016,1,080.0 100.0,25,8.06712227924992,3.86119559169564,160.563621945155,2220.4,1996.6,368.218984263154,11.1891819199282,2.47954301052454,201601RL,80,100,2016-01-20,2016-01-15,15,06:02:00,18707.82,174.16,371.56,0.34,3799.16,66.53,2271.13,77.86,69480.89,261.83,18.58,7.85,92.89,0.18,18113.33,33.03,0,0,17648.89,33.54,190.42,2.55,1207.56,4.47,3622.67,72.14,445.87,24.16,2322.22,29.53,836,1.6,2340.8,10.15,557.33,1.72,209,6.48,575.91,8,18.58,25.22,2452.27,6.03,301.89,3.76
2016,1,080.0 100.0,2,8.05464877128331,3.79030626702203,157.007655806227,2220.4,2002.4,381.847312263851,11.3428583915578,2.43381679004529,201601RL,80,100,2016-01-20,2016-01-15,15,06:02:00,18707.82,174.16,371.56,0.34,3799.16,66.53,2271.13,77.86,69480.89,261.83,18.58,7.85,92.89,0.18,18113.33,33.03,0,0,17648.89,33.54,190.42,2.55,1207.56,4.47,3622.67,72.14,445.87,24.16,2322.22,29.53,836,1.6,2340.8,10.15,557.33,1.72,209,6.48,575.91,8,18.58,25.22,2452.27,6.03,301.89,3.76
2016,1,090.0 053.0,170,7.72092403016716,1.53127905367649,65.9185686728829,2252.6,2189.9,876.064030383731,17.5702007337734,0.97377398135385,201601RL,90,53,2016-01-12,2016-01-15,15,15:33:00,55869.77,774.2,2734.88,2.05,4087.67,256.26,3667.67,103.7,297906.98,1497.89,3472.33,263.15,0,0,38093.02,86.32,1562.79,2,18900,31.35,1953.49,2.93,0,0,8990.93,40.84,7525.81,31.1,2393.02,23.32,92302.33,172.96,1562.79,1.78,2344.19,5.5,1562.79,22.58,3125.58,5.89,0,0,1660.47,0.83,0,0
2016,1,090.0 053.0,100,7.8180925340009,1.98135990592025,83.9834189019993,2233.4,2135.2,692.960425493884,16.0011020996686,1.2615956277295,201601RL,90,53,2016-01-12,2016-01-15,15,15:33:00,55869.77,774.2,2734.88,2.05,4087.67,256.26,3667.67,103.7,297906.98,1497.89,3472.33,263.15,0,0,38093.02,86.32,1562.79,2,18900,31.35,1953.49,2.93,0,0,8990.93,40.84,7525.81,31.1,2393.02,23.32,92302.33,172.96,1562.79,1.78,2344.19,5.5,1562.79,22.58,3125.58,5.89,0,0,1660.47,0.83,0,0
2016,1,090.0 053.0,50,8.02451509639757,3.37102857449496,141.26435278543,2236.1,2042,413.034224200347,12.128210308946,2.15781439012358,201601RL,90,53,2016-01-12,2016-01-15,15,15:33:00,55869.77,774.2,2734.88,2.05,4087.67,256.26,3667.67,103.7,297906.98,1497.89,3472.33,263.15,0,0,38093.02,86.32,1562.79,2,18900,31.35,1953.49,2.93,0,0,8990.93,40.84,7525.81,31.1,2393.02,23.32,92302.33,172.96,1562.79,1.78,2344.19,5.5,1562.79,22.58,3125.58,5.89,0,0,1660.47,0.83,0,0
2016,1,090.0 053.0,30,8.04547661392962,3.53341726732913,147.515373384477,2236.9,2033,391.746824285978,11.8272855339446,2.26167753172391,201601RL,90,53,2016-01-12,2016-01-15,15,15:33:00,55869.77,774.2,2734.88,2.05,4087.67,256.26,3667.67,103.7,297906.98,1497.89,3472.33,263.15,0,0,38093.02,86.32,1562.79,2,18900,31.35,1953.49,2.93,0,0,8990.93,40.84,7525.81,31.1,2393.02,23.32,92302.33,172.96,1562.79,1.78,2344.19,5.5,1562.79,22.58,3125.58,5.89,0,0,1660.47,0.83,0,0
2016,1,090.0 053.0,2,8.05896673178564,3.70248227780286,153.791310014676,2236.2,2022.5,378.986216554918,11.5324573750883,2.37191999652897,201601RL,90,53,2016-01-12,2016-01-15,15,15:33:00,55869.77,774.2,2734.88,2.05,4087.67,256.26,3667.67,103.7,297906.98,1497.89,3472.33,263.15,0,0,38093.02,86.32,1562.79,2,18900,31.35,1953.49,2.93,0,0,8990.93,40.84,7525.81,31.1,2393.02,23.32,92302.33,172.96,1562.79,1.78,2344.19,5.5,1562.79,22.58,3125.58,5.89,0,0,1660.47,0.83,0,0
2016,1,090.0 060.0,171,7.74738838693661,1.58972404566171,68.4372616533077,2248.5,2180,817.533716134112,17.3843080231988,1.01012356224884,201601RL,90,60,2016-01-12,2016-01-15,15,10:34:00,41046.91,387.71,1890.91,1.45,8286.91,322.18,1366.18,52.31,150478.55,613.76,642.91,198.54,0,0,51092.36,107.04,756.36,1,22010.18,52.44,4.73,1.18,4580.73,7.32,4197.82,31.35,1134.55,5.23,2306.91,30.02,2269.09,13.76,2647.27,8.16,10589.09,53.81,0,0,12177.45,47.55,0,0,9757.09,9.08,0,0
2016,1,090.0 060.0,100,7.92726082853624,2.52434597702529,106.811332004083,2223.2,2084.1,524.415860573556,14.17780532166,1.60871362463563,201601RL,90,60,2016-01-12,2016-01-15,15,10:34:00,41046.91,387.71,1890.91,1.45,8286.91,322.18,1366.18,52.31,150478.55,613.76,642.91,198.54,0,0,51092.36,107.04,756.36,1,22010.18,52.44,4.73,1.18,4580.73,7.32,4197.82,31.35,1134.55,5.23,2306.91,30.02,2269.09,13.76,2647.27,8.16,10589.09,53.81,0,0,12177.45,47.55,0,0,9757.09,9.08,0,0
2016,1,090.0 060.0,49,8.30258678766349,5.68082633092771,237.7155592741,2231.6,1886.9,190.525581467661,8.90169595743833,3.63960156863774,201601RL,90,60,2016-01-12,2016-01-15,15,10:34:00,41046.91,387.71,1890.91,1.45,8286.91,322.18,1366.18,52.31,150478.55,613.76,642.91,198.54,0,0,51092.36,107.04,756.36,1,22010.18,52.44,4.73,1.18,4580.73,7.32,4197.82,31.35,1134.55,5.23,2306.91,30.02,2269.09,13.76,2647.27,8.16,10589.09,53.81,0,0,12177.45,47.55,0,0,9757.09,9.08,0,0
2016,1,090.0 060.0,2,8.12814369479738,4.25019158333282,176.407568017673,2250.1,2001.7,316.319104723653,10.6825689109401,2.72264113526849,201601RL,90,60,2016-01-12,2016-01-15,15,10:34:00,41046.91,387.71,1890.91,1.45,8286.91,322.18,1366.18,52.31,150478.55,613.76,642.91,198.54,0,0,51092.36,107.04,756.36,1,22010.18,52.44,4.73,1.18,4580.73,7.32,4197.82,31.35,1134.55,5.23,2306.91,30.02,2269.09,13.76,2647.27,8.16,10589.09,53.81,0,0,12177.45,47.55,0,0,9757.09,9.08,0,0
2016,1,090.0 090.0,169,7.73734579690739,1.53573493419705,66.0420890949759,2239.1,2175.3,834.622536311846,17.5706129256603,0.975244885189747,201601RL,90,90,2016-01-11,2016-01-15,15,14:17:00,338.86,1.69,95.45,0.13,429.55,10.31,124.09,3.74,12108.41,64.82,28.64,8.7,190.91,0.32,1240.91,4.17,47.73,0.07,3961.36,9.12,47.73,0.02,190.91,0.3,620.45,8.8,52.5,3.53,95.45,0.57,0,0,572.73,0.73,143.18,0.09,143.18,1.16,386.59,12.75,9.55,3.9,286.36,0.56,0,0
2016,1,090.0 090.0,100,7.93394576417403,2.46832481132805,104.394513301742,2214,2078.3,512.553182299951,14.3310532580974,1.57009687723596,201601RL,90,90,2016-01-11,2016-01-15,15,14:17:00,338.86,1.69,95.45,0.13,429.55,10.31,124.09,3.74,12108.41,64.82,28.64,8.7,190.91,0.32,1240.91,4.17,47.73,0.07,3961.36,9.12,47.73,0.02,190.91,0.3,620.45,8.8,52.5,3.53,95.45,0.57,0,0,572.73,0.73,143.18,0.09,143.18,1.16,386.59,12.75,9.55,3.9,286.36,0.56,0,0
2016,1,090.0 090.0,50,8.07040153576839,3.83278495240787,160.285292977356,2228.7,2005.1,364.797135211018,11.224403847272,2.45998591901358,201601RL,90,90,2016-01-11,2016-01-15,15,14:17:00,338.86,1.69,95.45,0.13,429.55,10.31,124.09,3.74,12108.41,64.82,28.64,8.7,190.91,0.32,1240.91,4.17,47.73,0.07,3961.36,9.12,47.73,0.02,190.91,0.3,620.45,8.8,52.5,3.53,95.45,0.57,0,0,572.73,0.73,143.18,0.09,143.18,1.16,386.59,12.75,9.55,3.9,286.36,0.56,0,0
2016,1,090.0 090.0,25,8.07867360435779,3.91332669315246,162.955928002806,2229.3,2001.6,357.803341075035,11.1170833901984,2.51129614942777,201601RL,90,90,2016-01-11,2016-01-15,15,14:17:00,338.86,1.69,95.45,0.13,429.55,10.31,124.09,3.74,12108.41,64.82,28.64,8.7,190.91,0.32,1240.91,4.17,47.73,0.07,3961.36,9.12,47.73,0.02,190.91,0.3,620.45,8.8,52.5,3.53,95.45,0.57,0,0,572.73,0.73,143.18,0.09,143.18,1.16,386.59,12.75,9.55,3.9,286.36,0.56,0,0
2016,1,090.0 090.0,2,8.07229149206051,3.89829292600802,161.688612484891,2229.3,2003.8,364.99798296246,11.1707449977753,2.50196523691724,201601RL,90,90,2016-01-11,2016-01-15,15,14:17:00,338.86,1.69,95.45,0.13,429.55,10.31,124.09,3.74,12108.41,64.82,28.64,8.7,190.91,0.32,1240.91,4.17,47.73,0.07,3961.36,9.12,47.73,0.02,190.91,0.3,620.45,8.8,52.5,3.53,95.45,0.57,0,0,572.73,0.73,143.18,0.09,143.18,1.16,386.59,12.75,9.55,3.9,286.36,0.56,0,0
2016,4,080.0 051.0,60,7.83439108471401,2.11385163781079,88.9662862839146,2247.3,2140.9,673.231570889037,15.6475623139933,1.34678641131563,201604SH,80,51,2016-04-12,2016-04-10,10,20:01:00,39645.07,800.72,1086.17,1.05,445.33,11.68,0,0,1465797.87,12972.87,2715.42,180.44,0,0,120781.71,172.39,5430.83,6.21,14120.16,54.95,2623.09,2614.78,0,0,14125.59,127.85,11649.13,236.47,73967.93,843.74,72773.15,155.29,0,0,8803.38,15.06,0,0,4344.67,5.8,0,0,2280.95,3.92,0,0
2016,4,080.0 051.0,50,7.88748447049178,2.39826106001183,100.725044673082,2247.6,2120.4,589.917566610117,14.7268699549441,1.5290183076983,201604SH,80,51,2016-04-12,2016-04-10,10,20:01:00,39645.07,800.72,1086.17,1.05,445.33,11.68,0,0,1465797.87,12972.87,2715.42,180.44,0,0,120781.71,172.39,5430.83,6.21,14120.16,54.95,2623.09,2614.78,0,0,14125.59,127.85,11649.13,236.47,73967.93,843.74,72773.15,155.29,0,0,8803.38,15.06,0,0,4344.67,5.8,0,0,2280.95,3.92,0,0
2016,4,080.0 051.0,30,7.91095600265237,2.54907921909063,106.664564817139,2247.9,2110.6,557.261926822553,14.2916625795781,1.62572737696929,201604SH,80,51,2016-04-12,2016-04-10,10,20:01:00,39645.07,800.72,1086.17,1.05,445.33,11.68,0,0,1465797.87,12972.87,2715.42,180.44,0,0,120781.71,172.39,5430.83,6.21,14120.16,54.95,2623.09,2614.78,0,0,14125.59,127.85,11649.13,236.47,73967.93,843.74,72773.15,155.29,0,0,8803.38,15.06,0,0,4344.67,5.8,0,0,2280.95,3.92,0,0
2016,4,080.0 051.0,3,7.93233329283668,2.70214138254867,112.513354476044,2248.8,2101.8,529.638939843458,13.8876530976276,1.72389299486305,201604SH,80,51,2016-04-12,2016-04-10,10,20:01:00,39645.07,800.72,1086.17,1.05,445.33,11.68,0,0,1465797.87,12972.87,2715.42,180.44,0,0,120781.71,172.39,5430.83,6.21,14120.16,54.95,2623.09,2614.78,0,0,14125.59,127.85,11649.13,236.47,73967.93,843.74,72773.15,155.29,0,0,8803.38,15.06,0,0,4344.67,5.8,0,0,2280.95,3.92,0,0
2016,4,080.0 055.0,171,7.66045131180304,1.32272969256794,57.0158422071338,2264.8,2222.5,1017.89353107965,18.2203104164866,0.84049971427713,201604SH,80,55,2016-04-16,2016-04-10,10,00:27:00,12652.5,85.54,3780,4.81,4373.25,112.23,409.5,28.98,162592.5,1492.15,12416.25,2144.45,1680,11.8,112980,170.59,1260,1,13860,27.83,955.5,15.33,1485.75,9.69,43690.5,469.25,27069,242.59,3365.25,10.26,109730.25,424.79,2940,25.29,50090.25,25.18,472.5,6.59,1680,1.88,0,0,3832.5,3.69,0,0
2016,4,080.0 055.0,101,7.68477677268053,1.45511433408713,61.8409241215855,2254.1,2201.3,967.757449275918,17.8478736098809,0.925316204108247,201604SH,80,55,2016-04-16,2016-04-10,10,00:27:00,12652.5,85.54,3780,4.81,4373.25,112.23,409.5,28.98,162592.5,1492.15,12416.25,2144.45,1680,11.8,112980,170.59,1260,1,13860,27.83,955.5,15.33,1485.75,9.69,43690.5,469.25,27069,242.59,3365.25,10.26,109730.25,424.79,2940,25.29,50090.25,25.18,472.5,6.59,1680,1.88,0,0,3832.5,3.69,0,0
2016,4,080.0 055.0,51,7.83273196611616,2.04947946935938,86.1256846891716,2241.6,2139.7,673.269913487865,15.8636300305582,1.3038726624266,201604SH,80,55,2016-04-16,2016-04-10,10,00:27:00,12652.5,85.54,3780,4.81,4373.25,112.23,409.5,28.98,162592.5,1492.15,12416.25,2144.45,1680,11.8,112980,170.59,1260,1,13860,27.83,955.5,15.33,1485.75,9.69,43690.5,469.25,27069,242.59,3365.25,10.26,109730.25,424.79,2940,25.29,50090.25,25.18,472.5,6.59,1680,1.88,0,0,3832.5,3.69,0,0
2016,4,080.0 055.0,30,7.98047831117315,2.85783698536152,119.398197241376,2232.8,2073,462.615940030477,13.3770679406863,1.82013416702237,201604SH,80,55,2016-04-16,2016-04-10,10,00:27:00,12652.5,85.54,3780,4.81,4373.25,112.23,409.5,28.98,162592.5,1492.15,12416.25,2144.45,1680,11.8,112980,170.59,1260,1,13860,27.83,955.5,15.33,1485.75,9.69,43690.5,469.25,27069,242.59,3365.25,10.26,109730.25,424.79,2940,25.29,50090.25,25.18,472.5,6.59,1680,1.88,0,0,3832.5,3.69,0,0
2016,4,080.0 100.0,170,7.72995776011098,1.51012647601355,65.010203409126,2248.9,2187.5,852.170600349467,17.6741541408432,0.958940256495378,201604SH,80,100,2016-04-14,2016-04-10,10,16:11:00,946.44,19.01,2628.99,3.2,2087.42,28.42,814.99,29.67,48163.14,113.07,2140,468.75,0,0,17808.8,21.78,420.64,0.36,4521.87,6.59,215.58,1505.37,26.29,2.04,2786.73,28.64,552.09,4.64,2103.19,15.07,420.64,0.78,2628.99,4.25,1293.46,18.91,210.32,6.73,2550.12,22.38,42.06,4.23,1577.4,3.63,0,0
2016,4,080.0 100.0,100,7.88954606328289,2.28711580317858,96.8060541086922,2222.5,2100.6,576.394009519361,14.9338375440536,1.45590246713539,201604SH,80,100,2016-04-14,2016-04-10,10,16:11:00,946.44,19.01,2628.99,3.2,2087.42,28.42,814.99,29.67,48163.14,113.07,2140,468.75,0,0,17808.8,21.78,420.64,0.36,4521.87,6.59,215.58,1505.37,26.29,2.04,2786.73,28.64,552.09,4.64,2103.19,15.07,420.64,0.78,2628.99,4.25,1293.46,18.91,210.32,6.73,2550.12,22.38,42.06,4.23,1577.4,3.63,0,0
2016,4,080.0 100.0,50,8.06379368233646,3.59054295696177,149.95770837835,2204.8,1996.3,368.095077979513,11.6038709565829,2.29714387401023,201604SH,80,100,2016-04-14,2016-04-10,10,16:11:00,946.44,19.01,2628.99,3.2,2087.42,28.42,814.99,29.67,48163.14,113.07,2140,468.75,0,0,17808.8,21.78,420.64,0.36,4521.87,6.59,215.58,1505.37,26.29,2.04,2786.73,28.64,552.09,4.64,2103.19,15.07,420.64,0.78,2628.99,4.25,1293.46,18.91,210.32,6.73,2550.12,22.38,42.06,4.23,1577.4,3.63,0,0
2016,4,080.0 100.0,26,8.05837026005729,3.65377640327071,151.937265154617,2208.6,1997.6,375.232401539274,11.5276990817804,2.34064798702364,201604SH,80,100,2016-04-14,2016-04-10,10,16:11:00,946.44,19.01,2628.99,3.2,2087.42,28.42,814.99,29.67,48163.14,113.07,2140,468.75,0,0,17808.8,21.78,420.64,0.36,4521.87,6.59,215.58,1505.37,26.29,2.04,2786.73,28.64,552.09,4.64,2103.19,15.07,420.64,0.78,2628.99,4.25,1293.46,18.91,210.32,6.73,2550.12,22.38,42.06,4.23,1577.4,3.63,0,0
2016,4,080.0 100.0,2,8.05444980446069,3.69096362999167,152.82651647526,2210,1997.9,380.524014350317,11.4929293221948,2.36612866046279,201604SH,80,100,2016-04-14,2016-04-10,10,16:11:00,946.44,19.01,2628.99,3.2,2087.42,28.42,814.99,29.67,48163.14,113.07,2140,468.75,0,0,17808.8,21.78,420.64,0.36,4521.87,6.59,215.58,1505.37,26.29,2.04,2786.73,28.64,552.09,4.64,2103.19,15.07,420.64,0.78,2628.99,4.25,1293.46,18.91,210.32,6.73,2550.12,22.38,42.06,4.23,1577.4,3.63,0,0
2016,4,090.0 028.0,31,7.77419743921132,1.88097305004164,78.6873887770866,2234.3,2147.6,782.900048254247,16.4393157582614,1.19855369565657,201604SH,90,28,2016-04-07,2016-04-10,10,06:58:00,17500,548.99,16250,9.6,6893.75,214.83,1312.5,46.19,1997625,12113.98,625,148.09,0,0,218812.5,331.37,1250,0.56,48750,81.94,5000,3.25,0,0,10062.5,46.94,18812.5,82.15,70000,827.3,92500,159.67,3750,2.01,11312.5,53.17,0,0,2500,62.86,0,0,12500,10.7,0,0
2016,4,090.0 028.0,1,8.08289502813132,4.07003738841524,168.969928009968,2246.5,2010.2,356.840836642685,10.9331375495949,2.61559301397623,201604SH,90,28,2016-04-07,2016-04-10,10,06:58:00,17500,548.99,16250,9.6,6893.75,214.83,1312.5,46.19,1997625,12113.98,625,148.09,0,0,218812.5,331.37,1250,0.56,48750,81.94,5000,3.25,0,0,10062.5,46.94,18812.5,82.15,70000,827.3,92500,159.67,3750,2.01,11312.5,53.17,0,0,2500,62.86,0,0,12500,10.7,0,0
2016,4,090.0 030.0,171,7.62564141839494,1.26204439096259,54.4453143319034,2276.7,2241.8,1116.35611753039,18.3114966799254,0.802892588235869,201604SH,90,30,2016-04-07,2016-04-10,10,03:33:00,27254.59,175.13,4540.54,1.91,8014.05,297.06,1135.14,15.99,890990.27,7014.28,227.03,59.92,0,0,107854.86,160.08,1135.14,0.38,32918.92,68.16,2270.27,11.87,0,0,25086.49,181.34,15210.81,92.39,31783.78,246.11,59027.03,108.25,4767.57,7.2,19524.32,10.93,0,0,3518.92,2.93,0,0,22163.51,17.67,0,0
2016,4,090.0 030.0,101,7.65425951721969,1.37608732667235,58.5202557926998,2259.4,2214.7,1045.71700186135,18.045586669218,0.875473627443596,201604SH,90,30,2016-04-07,2016-04-10,10,03:33:00,27254.59,175.13,4540.54,1.91,8014.05,297.06,1135.14,15.99,890990.27,7014.28,227.03,59.92,0,0,107854.86,160.08,1135.14,0.38,32918.92,68.16,2270.27,11.87,0,0,25086.49,181.34,15210.81,92.39,31783.78,246.11,59027.03,108.25,4767.57,7.2,19524.32,10.93,0,0,3518.92,2.93,0,0,22163.51,17.67,0,0
2016,4,090.0 030.0,51,7.73276635960345,1.66745916047955,70.0947489708004,2239.9,2169.7,863.977677562496,17.1708086058174,1.06115775833065,201604SH,90,30,2016-04-07,2016-04-10,10,03:33:00,27254.59,175.13,4540.54,1.91,8014.05,297.06,1135.14,15.99,890990.27,7014.28,227.03,59.92,0,0,107854.86,160.08,1135.14,0.38,32918.92,68.16,2270.27,11.87,0,0,25086.49,181.34,15210.81,92.39,31783.78,246.11,59027.03,108.25,4767.57,7.2,19524.32,10.93,0,0,3518.92,2.93,0,0,22163.51,17.67,0,0
2016,4,090.0 030.0,31,7.80861817386443,2.01240077387534,84.19970098252,2234.5,2136.9,717.638800684497,15.9807453179045,1.28202062566022,201604SH,90,30,2016-04-07,2016-04-10,10,03:33:00,27254.59,175.13,4540.54,1.91,8014.05,297.06,1135.14,15.99,890990.27,7014.28,227.03,59.92,0,0,107854.86,160.08,1135.14,0.38,32918.92,68.16,2270.27,11.87,0,0,25086.49,181.34,15210.81,92.39,31783.78,246.11,59027.03,108.25,4767.57,7.2,19524.32,10.93,0,0,3518.92,2.93,0,0,22163.51,17.67,0,0
2016,4,090.0 030.0,2,8.08549490643113,4.09929151478829,170.21114088174,2245.2,2006.9,354.031296595301,10.8780269876608,2.63501958874429,201604SH,90,30,2016-04-07,2016-04-10,10,03:33:00,27254.59,175.13,4540.54,1.91,8014.05,297.06,1135.14,15.99,890990.27,7014.28,227.03,59.92,0,0,107854.86,160.08,1135.14,0.38,32918.92,68.16,2270.27,11.87,0,0,25086.49,181.34,15210.81,92.39,31783.78,246.11,59027.03,108.25,4767.57,7.2,19524.32,10.93,0,0,3518.92,2.93,0,0,22163.51,17.67,0,0
2016,4,090.0 037.0,30,8.0550131518518,3.65467185882774,152.602195225027,2240.3,2028.7,382.39674101797,11.6019714705454,2.34155963756872,201604SH,90,37,2016-04-06,2016-04-10,10,20:15:00,128673.66,656.1,2560.98,1.35,4517.56,191.04,6873.66,259.5,465534.15,2876.31,3431.71,432.15,0,0,107151.22,164.13,1536.59,1.41,38978.05,84.59,11985.37,6.65,0,0,189891.22,1054.13,5736.59,126.41,48197.56,457,21000,42.1,7682.93,6.8,53785.61,28.92,3124.39,67.39,26634.15,215.83,0,0,23719.76,15.54,0,0
2016,4,090.0 037.0,2,8.06194673624191,3.90381844729606,162.088532632446,2242.2,2016.6,377.013642976541,11.1957308618076,2.50875373564619,201604SH,90,37,2016-04-06,2016-04-10,10,20:15:00,128673.66,656.1,2560.98,1.35,4517.56,191.04,6873.66,259.5,465534.15,2876.31,3431.71,432.15,0,0,107151.22,164.13,1536.59,1.41,38978.05,84.59,11985.37,6.65,0,0,189891.22,1054.13,5736.59,126.41,48197.56,457,21000,42.1,7682.93,6.8,53785.61,28.92,3124.39,67.39,26634.15,215.83,0,0,23719.76,15.54,0,0
2016,4,090.0 045.0,30,8.01287918957006,3.35663909893317,140.154511858366,2237.1,2045.5,427.403209415052,12.1946450132269,2.15026442795464,201604SH,90,45,2016-04-06,2016-04-10,10,14:42:00,128128,1883.28,11440,9.19,1700.4,156.51,19260.8,695.42,889777.2,7988.97,9672,1853.63,1040,2.21,157040,206.99,3120,8.28,64584,181.69,13624,13.99,0,0,64911.6,723.54,9360,45.78,39832,699.71,10400,35.7,13520,49.03,39624,66.85,3120,32.44,58292,632.85,0,0,39676,16.3,0,0
2016,4,090.0 045.0,2,8.05713148375784,3.88192653725431,161.165922892895,2243.3,2019.3,382.182596259407,11.2380438275575,2.4952065883501,201604SH,90,45,2016-04-06,2016-04-10,10,14:42:00,128128,1883.28,11440,9.19,1700.4,156.51,19260.8,695.42,889777.2,7988.97,9672,1853.63,1040,2.21,157040,206.99,3120,8.28,64584,181.69,13624,13.99,0,0,64911.6,723.54,9360,45.78,39832,699.71,10400,35.7,13520,49.03,39624,66.85,3120,32.44,58292,632.85,0,0,39676,16.3,0,0
2016,4,090.0 053.0,171,7.72451139391062,1.5177943821221,65.3710204472714,2255.2,2193.6,867.20947896134,17.6435675538775,0.964482495482028,201604SH,90,53,2016-04-06,2016-04-10,10,09:13:00,53290.26,387.66,3315.79,3.16,16595.53,287.81,13147.11,334.55,306174.47,1571.16,7460.53,1622.54,1105.26,0.41,131647.89,144.03,1105.26,4.84,79695,137.43,3315.79,1.21,8295,59.27,6753.16,76.78,4642.11,49.16,18850.26,177.11,5548.42,21.08,15473.68,51.84,25542.63,35.74,3376.58,60.56,26587.11,193.46,11.05,3.61,34357.11,46.57,0,0
2016,4,090.0 053.0,94,7.91233772755977,2.47210271874261,104.508569034075,2227.1,2092.4,546.420376720533,14.3614099961668,1.57598111881436,201604SH,90,53,2016-04-06,2016-04-10,10,09:13:00,53290.26,387.66,3315.79,3.16,16595.53,287.81,13147.11,334.55,306174.47,1571.16,7460.53,1622.54,1105.26,0.41,131647.89,144.03,1105.26,4.84,79695,137.43,3315.79,1.21,8295,59.27,6753.16,76.78,4642.11,49.16,18850.26,177.11,5548.42,21.08,15473.68,51.84,25542.63,35.74,3376.58,60.56,26587.11,193.46,11.05,3.61,34357.11,46.57,0,0
