Year_UTC,Month_UTC,Station_ID,Date.x,Day_UTC.x,Latitude,Longitude,TA,DIC,Depth,CTDTEMP_ITS90,Salinity_PSS78,cruise,ship,ship_code,order_occupied,tow_type,tow_number,net_location,latitude,longitude,line,station,volume_sampled,small_plankton,total_plankton,Date.y,Time,Day_UTC.y
2015,11,080.0 055.0,2015-11-20,20,34.3167,-120.8024,2275.8777777777777,2146.8555555555554,159.33333333333331,11.539888888888889,33.73144444444444,201511,OCEANUS,OC,38,CB,1,S,34.316666,-120.801666,80,55,447.8,12.999999999999998,12.999999999999998,2015-11-05,19:29:00,5
2015,11,080.0 060.0,2015-11-20,20,34.15,-121.15,2251.7,2155.775,176.875,11.2125,33.687,201511,OCEANUS,OC,39,CB,1,S,34.151666,-121.15,80,60,457.1,35,35,2015-11-05,23:46:00,5
2015,11,080.0 070.0,2015-11-20,20,33.8167,-121.843,2258.4625,2151.025,177.125,11.581125,33.762875,201511,OCEANUS,OC,40,CB,1,S,33.816666,-121.843333,80,70,504.2,48,48,2015-11-06,05:37:00,6
2015,11,080.0 080.0,2015-11-20,20,33.4833,-122.5333,2248.988888888889,2122.5222222222224,161.55555555555554,12.127888888888888,33.60322222222222,201511,OCEANUS,OC,41,CB,1,S,33.483333,-122.533333,80,80,445.7,45,45,2015-11-06,11:28:00,6
2015,11,080.0 090.0,2015-11-20,20,33.15,-123.221,2263.3,2128.425,177.875,11.273875,33.593625,201511,OCEANUS,OC,42,CB,1,S,33.15,-123.221666,80,90,408.9,27.000000000000004,27.000000000000004,2015-11-06,16:43:00,6
2015,11,080.0 100.0,2015-11-20,20,32.8167,-123.906,2263.5375,2110.325,176.375,12.286875,33.55225,201511,OCEANUS,OC,43,CB,1,S,32.816666,-123.906666,80,100,454.7,50.99999999999999,50.99999999999999,2015-11-06,23:58:00,6
2015,11,086.7 035.0,2015-11-20,20,33.8229,-118.6287,2279.5333333333333,2019.2666666666667,27.666666666666668,17.648333333333333,33.35766666666667,201511,OCEANUS,OC,29,CB,1,S,33.823333,-118.628333,86.7,35,457.8,4,4,2015-11-03,21:32:00,3
2015,11,090.0 030.0,2015-11-20,20,33.4179,-117.9058,2264.8625,2138.15,176.75,13.311625,33.795125,201511,OCEANUS,OC,23,CB,1,S,33.418333,-117.905,90,30,426.3,28.000000000000004,28.000000000000004,2015-11-03,06:33:00,3
2015,11,090.0 053.0,2015-11-20,20,32.6513,-119.4823,2370,2316.5,516,6.445,34.298,201511,OCEANUS,OC,19,CB,1,S,32.651666,-119.481666,90,53,509.5,77,77,2015-11-02,11:06:00,2
2016,1,080.0 051.0,2016-01-20,20,34.45,-120.5239,2247.7,2059.9,27.666666666666668,14.48,33.57233333333333,201601,REUBEN LASKER,RL,60,CB,1,S,34.451666,-120.521666,80,51,204.2,59.00000000000001,59.00000000000001,2016-01-19,06:42:00,19
2016,1,080.0 055.0,2016-01-20,20,34.3167,-120.8024,2268.2333333333336,2136.4666666666667,159.44444444444446,10.880222222222223,33.72688888888889,201601,REUBEN LASKER,RL,61,CB,1,S,34.32,-120.803333,80,55,475.1,101,101,2016-01-19,10:07:00,19
2016,1,080.0 060.0,2016-01-20,20,34.15,-121.15,2253.55,2146,177.75,10.768749999999999,33.710875,201601,REUBEN LASKER,RL,62,CB,1,S,34.15,-121.15,80,60,513,92,131,2016-01-19,14:11:00,19
2016,1,080.0 070.0,2016-01-20,20,33.8167,-121.843,2248.857142857143,NA,175.85714285714283,11.145857142857142,33.58485714285714,201601,REUBEN LASKER,RL,63,CB,1,S,33.816666,-121.843333,80,70,507.3,209,209,2016-01-19,20:59:00,19
2016,1,080.0 080.0,2016-01-20,20,33.4833,-122.5333,2244.925,2127.7375,178.25,11.14375,33.5805,201601,REUBEN LASKER,RL,64,CB,1,S,33.483333,-122.526666,80,80,485.8,182.99999999999997,182.99999999999997,2016-01-20,03:19:00,20
2016,1,080.0 090.0,2016-01-20,20,33.15,-123.221,2245.175,2127.8,176.75,11.227625,33.573375,201601,REUBEN LASKER,RL,65,CB,1,S,33.153333,-123.22,80,90,489.4,86,86,2016-01-20,09:05:00,20
2016,1,080.0 100.0,2016-01-20,20,32.8167,-123.906,2247.0875,2109.3625,176.75,11.704375,33.518375,201601,REUBEN LASKER,RL,66,CB,1,S,32.815,-123.906666,80,100,522.3,36.00000000000001,56,2016-01-20,14:37:00,20
2016,1,081.8 046.9,2016-01-20,20,34.2749,-120.0252,2268.8875,2179.4,177,10.9735,33.89625,201601,REUBEN LASKER,RL,58,CB,1,S,34.276666,-120.026666,81.8,46.9,471.2,30,30,2016-01-19,01:38:00,19
2016,1,086.7 035.0,2016-01-20,20,33.8229,-118.6287,2271.7875,2156.2625,173,11.876875,33.904625,201601,REUBEN LASKER,RL,35,CB,1,S,33.828333,-118.618333,86.7,35,474.1,35.99999999999999,35.99999999999999,2016-01-14,11:01:00,14
2016,1,090.0 030.0,2016-01-20,20,33.4179,-117.9058,2272.6625,2161.025,177.75,11.91625,33.909875,201601,REUBEN LASKER,RL,29,CB,1,S,33.421666,-117.901666,90,30,483.3,14.000000000000002,14.000000000000002,2016-01-13,18:26:00,13
2016,1,090.0 053.0,2016-01-20,20,32.6513,-119.4823,2262.3125,2154,176.875,11.067375,33.801375,201601,REUBEN LASKER,RL,25,CB,1,S,32.65,-119.481666,90,53,524.9,21,21,2016-01-13,00:15:00,13
2016,1,090.0 060.0,2016-01-20,20,32.4179,-119.9593,2258.942857142857,2133.214285714286,198.85714285714283,10.646857142857144,33.767428571428574,201601,REUBEN LASKER,RL,24,CB,1,S,32.418333,-119.953333,90,60,401.8,37,37,2016-01-12,19:13:00,12
2016,1,090.0 090.0,2016-01-20,20,31.4179,-121.99,2250.1,2131.5750000000003,176,11.200875,33.65325,201601,REUBEN LASKER,RL,21,CB,1,S,31.416666,-121.998333,90,90,484.6,87,87,2016-01-11,22:58:00,11
2016,1,093.3 030.0,2016-01-20,20,32.8464,-117.5312,2269.65,2155.95,177.375,12.123,33.93525,201601,REUBEN LASKER,RL,5,CB,1,S,32.851666,-117.516666,93.3,30,532.3,24.000000000000004,24.000000000000004,2016-01-08,07:13:00,8
2016,4,060.0 080.0,2016-04-20,20,36.9474,-125.0533,2163.8,1992.3,2,NA,NA,201604,BELL M. SHIMADA,SH,101,CB,1,S,36.946666,-125.05,60,80,443.2,135,135,2016-04-22,16:32:00,22
2016,4,063.3 060.0,2016-04-20,20,37.0425,-123.195,2227.4,1990.4,2,NA,NA,201604,BELL M. SHIMADA,SH,95,CB,1,S,37.04,-123.198333,63.3,60,410.8,200,239,2016-04-21,13:47:00,21
2016,4,066.7 050.0,2016-04-20,20,36.787,-122.0563,2232.4,1975,2,NA,NA,201604,BELL M. SHIMADA,SH,86,CB,1,S,36.786666,-122.058333,66.7,50,258.3,193.99999999999997,193.99999999999997,2016-04-19,15:18:00,19
2016,4,070.0 090.0,2016-04-20,20,34.8821,-124.4805,2208.8,2001,2,NA,NA,201604,BELL M. SHIMADA,SH,80,CB,1,S,34.883333,-124.478333,70,90,416.5,41,41,2016-04-18,09:30:00,18
2016,4,080.0 051.0,2016-04-20,20,34.45,-120.5239,2247.9,2118.425,35.75,12.41375,33.64725,201604,BELL M. SHIMADA,SH,61,CB,1,S,34.45,-120.523333,80,51,116.8,1122,1122,2016-04-13,04:34:00,13
2016,4,080.0 055.0,2016-04-20,20,34.3167,-120.8024,2261.6111111111113,2183.5555555555557,160.05555555555554,9.980777777777778,33.80833333333333,201604,BELL M. SHIMADA,SH,73,CB,1,S,34.318333,-120.808333,80,55,470.2,51,51,2016-04-16,09:05:00,16
2016,4,080.0 090.0,2016-04-20,20,33.15,-123.221,2232.016666666667,2098.15,97.5,12.122333333333334,33.46483333333333,201604,BELL M. SHIMADA,SH,71,CB,1,S,33.146666,-123.223333,80,90,444.9,52,52,2016-04-15,06:36:00,15
2016,4,080.0 100.0,2016-04-20,20,32.8167,-123.906,2244.2,2133.725,176.625,10.96675,33.569125,201604,BELL M. SHIMADA,SH,70,CB,1,S,32.816666,-123.905,80,100,455.2,20,20,2016-04-15,00:49:00,15
2016,4,081.8 046.9,2016-04-20,20,34.2749,-120.0252,2273.9125,2200.9,177,9.7655,33.9405,201604,BELL M. SHIMADA,SH,58,CB,1,S,34.273333,-120.025,81.8,46.9,415.7,257,274,2016-04-12,20:07:00,12
2016,4,083.3 040.6,2016-04-20,20,34.2251,-119.4112,2246.4,2036.6,13.5,14.288499999999999,33.58,201604,BELL M. SHIMADA,SH,38,CB,1,S,34.225,-119.41,83.3,40.6,51.2,507.99999999999994,507.99999999999994,2016-04-08,10:44:00,8
2016,4,083.3 042.0,2016-04-20,20,34.1784,-119.5085,2245.4,2063.65,16.5,13.551,33.576,201604,BELL M. SHIMADA,SH,39,CB,1,S,34.18,-119.506666,83.3,42,195.6,307,307,2016-04-08,13:00:00,8
2016,4,083.3 051.0,2016-04-20,20,33.8784,-120.1326,2243.4,2068.1,2,NA,NA,201604,BELL M. SHIMADA,SH,57,CB,1,S,33.876666,-120.133333,83.3,51,175.9,597,597,2016-04-12,14:20:00,12
2016,4,083.3 055.0,2016-04-20,20,33.7451,-120.4092,2233.4,2045.8,2,NA,NA,201604,BELL M. SHIMADA,SH,56,CB,1,S,33.745,-120.411666,83.3,55,450.1,300,311,2016-04-12,10:02:00,12
2016,4,086.7 033.0,2016-04-20,20,33.8895,-118.4903,2244.5,2050.75,16,14.790500000000002,33.5635,201604,BELL M. SHIMADA,SH,34,CB,1,S,33.888333,-118.49,86.7,33,119.3,344.00000000000006,344.00000000000006,2016-04-08,00:06:00,8
2016,4,086.7 035.0,2016-04-20,20,33.8229,-118.6287,2271.5714285714284,2196.8571428571427,188.42857142857142,10.133000000000001,33.97271428571428,201604,BELL M. SHIMADA,SH,35,CB,1,S,33.823333,-118.626666,86.7,35,420.5,136,136,2016-04-08,02:54:00,8
2016,4,090.0 028.0,2016-04-20,20,33.4846,-117.7681,2241.866666666667,2057.5333333333333,11.333333333333332,NA,NA,201604,BELL M. SHIMADA,SH,31,CB,1,S,33.483333,-117.77,90,28,236.6,127,127,2016-04-07,15:36:00,7
2016,4,090.0 030.0,2016-04-20,20,33.4179,-117.9058,2269.4875,2204.3125,177.875,10.334375,33.986625000000004,201604,BELL M. SHIMADA,SH,29,CB,1,S,33.418333,-117.903333,90,30,419.9,133,133,2016-04-07,12:15:00,7
2016,4,090.0 037.0,2016-04-20,20,33.1846,-118.3871,2241.25,2022.65,16,15.708,33.5215,201604,BELL M. SHIMADA,SH,27,CB,1,S,33.183333,-118.386666,90,37,433.4,203,203,2016-04-07,04:56:00,7
2016,4,090.0 045.0,2016-04-20,20,32.9179,-118.9355,2240.2,2032.4,16,15.722000000000001,33.5155,201604,BELL M. SHIMADA,SH,26,CB,1,S,32.918333,-118.935,90,45,440.7,77,77,2016-04-06,23:21:00,6
2016,4,090.0 053.0,2016-04-20,20,32.6513,-119.4823,2261.7999999999997,2165.6428571428573,195.28571428571428,10.670571428571428,33.812714285714286,201604,BELL M. SHIMADA,SH,25,CB,1,S,32.651666,-119.481666,90,53,455.9,57,57,2016-04-06,17:51:00,6
2016,4,090.0 060.0,2016-04-20,20,32.4179,-119.9593,2262.1,NA,199,10.782,33.811571428571426,201604,BELL M. SHIMADA,SH,24,CB,1,S,32.418333,-119.958333,90,60,456.3,61,61,2016-04-06,12:32:00,6
2016,4,090.0 090.0,2016-04-20,20,31.4179,-121.99,2250.9375,2132.15,176.25,11.49,33.65475,201604,BELL M. SHIMADA,SH,21,CB,1,S,31.416666,-121.99,90,90,478.6,20.999999999999996,20.999999999999996,2016-04-05,16:39:00,5
2016,4,090.0 120.0,2016-04-20,20,30.4179,-123.9989,2238,2011.6999999999998,21,17.403,33.4695,201604,BELL M. SHIMADA,SH,18,CB,1,S,30.416666,-123.998333,90,120,451.4,7.000000000000001,7.000000000000001,2016-04-04,23:20:00,4
2016,4,093.3 028.0,2016-04-20,20,32.913,-117.3944,2236.7,2053.5,16,14.876999999999999,33.510000000000005,201604,BELL M. SHIMADA,SH,4,CB,1,S,32.911666,-117.395,93.3,28,449.8,56,56,2016-04-02,04:10:00,2
2016,4,093.3 030.0,2016-04-20,20,32.8464,-117.5312,2264.8625,2177.675,177.5,10.941,33.894875,201604,BELL M. SHIMADA,SH,5,CB,1,S,32.843333,-117.531666,93.3,30,423.2,51.99999999999999,51.99999999999999,2016-04-02,06:41:00,2
2016,4,093.3 045.0,2016-04-20,20,32.3464,-118.5542,2239.6,2020.5,2,NA,NA,201604,BELL M. SHIMADA,SH,8,CB,1,S,32.346666,-118.553333,93.3,45,412.1,10,10,2016-04-02,18:37:00,2
2016,4,093.3 090.0,2016-04-20,20,30.8464,-121.5896,2221.6,2008.7,2,NA,NA,201604,BELL M. SHIMADA,SH,14,CB,1,S,30.846666,-121.588333,93.3,90,431.2,19,19,2016-04-04,00:17:00,4
2016,7,080.0 060.0,2016-07-20,20,34.15,-121.15,2286.975,2184.9,177.75,9.9315,33.8975,201607,OCEAN STARR,OS,62,CB,1,S,34.15,-121.156666,80,60,377.8,77,77,2016-07-24,05:06:00,24
2016,7,080.0 070.0,2016-07-20,20,33.8167,-121.843,2240.4125,2138.6375,176.5,10.91675,33.53425,201607,OCEAN STARR,OS,63,CB,1,S,33.818333,-121.843333,80,70,415.8,231,231,2016-07-24,11:20:00,24
2016,7,080.0 080.0,2016-07-20,20,33.4833,-122.5333,2240.7375,2118.525,176.375,11.713625,33.474125,201607,OCEAN STARR,OS,64,CB,1,S,33.483333,-122.528333,80,80,425,35,35,2016-07-24,18:39:00,24
2016,7,080.0 090.0,2016-07-20,20,33.15,-123.221,2241.1625,2130.8375,176.75,11.41,33.500625,201607,OCEAN STARR,OS,65,CB,1,S,33.155,-123.215,80,90,379.6,228.99999999999997,228.99999999999997,2016-07-25,02:38:00,25
2016,7,080.0 100.0,2016-07-20,20,32.8167,-123.906,2230.9,2089.1285714285714,129.14285714285714,12.762857142857143,33.411142857142856,201607,OCEAN STARR,OS,66,CB,1,S,32.818333,-123.905,80,100,408,718,718,2016-07-25,09:56:00,25
2016,7,081.8 046.9,2016-07-20,20,34.2749,-120.0252,2267.275,2188.85,177.375,10.465375,33.902,201607,OCEAN STARR,OS,58,CB,1,S,34.276666,-120.026666,81.8,46.9,420.1,42.99999999999999,42.99999999999999,2016-07-22,15:08:00,22
2016,7,086.7 035.0,2016-07-20,20,33.8229,-118.6287,2259.075,2164.0125,176.875,11.001875,33.845625,201607,OCEAN STARR,OS,35,CB,1,S,33.823333,-118.625,86.7,35,399.2,30,30,2016-07-17,15:26:00,17
2016,7,090.0 030.0,2016-07-20,20,33.4179,-117.9058,2261.525,2167.8125,177.375,11.406,33.882875,201607,OCEAN STARR,OS,29,CB,1,S,33.415,-117.906666,90,30,371.2,43,43,2016-07-17,01:16:00,17
2016,7,090.0 053.0,2016-07-20,20,32.6513,-119.4823,2276.65,2203.15,177.5,9.799875,33.993,201607,OCEAN STARR,OS,25,CB,1,S,32.65,-119.483333,90,53,399,133,133,2016-07-16,06:44:00,16
2016,7,090.0 060.0,2016-07-20,20,32.4179,-119.9593,2263.2125,2162.1625,177.375,10.358125,33.765625,201607,OCEAN STARR,OS,24,CB,1,S,32.42,-119.963333,90,60,426.7,143,143,2016-07-16,00:56:00,16
2016,7,090.0 090.0,2016-07-20,20,31.4179,-121.99,2249.4875,2120.2125,177,12.353125,33.62375,201607,OCEAN STARR,OS,21,CB,1,S,31.42,-121.991666,90,90,407.2,196,196,2016-07-15,05:23:00,15
2016,7,093.3 030.0,2016-07-20,20,32.8464,-117.5312,2263.975,2185.4,176.75,11.221875,33.8905,201607,OCEAN STARR,OS,5,CB,1,S,32.846666,-117.531666,93.3,30,393.2,56,56,2016-07-11,07:24:00,11
2017,1,076.7 100.0,2017-01-20,20,33.3882,-124.3229,2319.7,2013.7,3,NA,NA,201701,REUBEN LASKER,RL,68,CB,1,S,33.39,-124.323333,76.7,100,464.1,4,4,2017-01-18,16:26:00,18
2017,1,080.0 051.0,2017-01-20,20,34.45,-120.5239,2226.12,2062.38,29.8,NA,NA,201701,REUBEN LASKER,RL,61,CB,1,S,34.448333,-120.525,80,51,141.1,78.00000000000001,78.00000000000001,2017-01-17,04:55:00,17
2017,1,080.0 055.0,2017-01-20,20,34.3167,-120.8024,2257.375,2170.3125,177.25,10.219875,33.791,201701,REUBEN LASKER,RL,62,CB,1,S,34.321666,-120.795,80,55,479.1,94,94,2017-01-17,08:12:00,17
2017,1,080.0 060.0,2017-01-20,20,34.15,-121.15,2252.475,2151.8625,177.5,10.279875,33.702625,201701,REUBEN LASKER,RL,63,CB,1,S,34.15,-121.151666,80,60,480.4,281,281,2017-01-17,12:08:00,17
2017,1,080.0 070.0,2017-01-20,20,33.8167,-121.843,2255.6625,2153.7875,177,9.62625,33.7,201701,REUBEN LASKER,RL,64,CB,1,S,33.815,-121.843333,80,70,411,182,182,2017-01-17,16:49:00,17
2017,1,080.0 080.0,2017-01-20,20,33.4833,-122.5333,2240.1,2115.222222222222,162.22222222222223,10.750555555555556,33.49611111111111,201701,REUBEN LASKER,RL,65,CB,1,S,33.483333,-122.531666,80,80,468.2,26,26,2017-01-17,23:48:00,17
2017,1,080.0 090.0,2017-01-20,20,33.15,-123.221,2243.288888888889,2115.6,157.88888888888886,NA,NA,201701,REUBEN LASKER,RL,66,CB,1,S,33.15,-123.213333,80,90,416.8,127,127,2017-01-18,05:31:00,18
2017,1,080.0 100.0,2017-01-20,20,32.8167,-123.906,2251.7125,2144.8375,177.25,10.608375,33.653375,201701,REUBEN LASKER,RL,67,CB,1,S,32.813333,-123.908333,80,100,445.2,90,90,2017-01-18,11:08:00,18
2017,1,081.8 046.9,2017-01-20,20,34.2749,-120.0252,2264.075,2176.2,177.375,10.313875,33.793625,201701,REUBEN LASKER,RL,59,CB,1,S,34.275,-120.023333,81.8,46.9,501.7,27.999999999999996,27.999999999999996,2017-01-17,00:23:00,17
2017,1,083.3 040.6,2017-01-20,20,34.2251,-119.4112,2222.1499999999996,2034.8000000000002,14,14.213000000000001,33.257000000000005,201701,REUBEN LASKER,RL,57,CB,1,S,34.226666,-119.406666,83.3,40.6,50.1,180,180,2017-01-16,18:41:00,16
2017,1,083.3 042.0,2017-01-20,20,34.1784,-119.5085,2223.9,2020.1,16,14.4855,33.2765,201701,REUBEN LASKER,RL,55,CB,1,S,34.178333,-119.506666,83.3,42,235.4,17,17,2017-01-16,15:24:00,16
2017,1,083.3 090.0,2017-01-20,20,32.5784,-122.8117,2219.3,2011.8,3,NA,NA,201701,REUBEN LASKER,RL,49,CB,1,S,32.571666,-122.816666,83.3,90,472.8,51,51,2017-01-15,07:30:00,15
2017,1,086.7 033.0,2017-01-20,20,33.8895,-118.4903,2222.3333333333335,2024.7,11.666666666666668,NA,NA,201701,REUBEN LASKER,RL,34,CB,1,S,33.891666,-118.488333,86.7,33,107.8,46,46,2017-01-12,06:04:00,12
2017,1,086.7 035.0,2017-01-20,20,33.8229,-118.6287,2252.9875,2161.0499999999997,177.75,10.649750000000001,33.73475,201701,REUBEN LASKER,RL,36,CB,1,S,33.823333,-118.628333,86.7,35,459.7,46,46,2017-01-12,11:49:00,12
2017,1,086.7 100.0,2017-01-20,20,31.6562,-123.0694,2216.4,2004.5,3,NA,NA,201701,REUBEN LASKER,RL,45,CB,1,S,31.655,-123.058333,86.7,100,465.3,39,39,2017-01-14,07:22:00,14
2017,1,090.0 028.0,2017-01-20,20,33.4846,-117.7681,2223.5333333333333,2008.3666666666666,11.333333333333332,NA,NA,201701,REUBEN LASKER,RL,30,CB,1,S,33.483333,-117.77,90,28,277.2,29.000000000000004,29.000000000000004,2017-01-11,21:27:00,11
2017,1,090.0 030.0,2017-01-20,20,33.4179,-117.9058,2255.1875,2153.1125,177.75,10.89875,33.759625,201701,REUBEN LASKER,RL,29,CB,1,S,33.418333,-117.905,90,30,442.3,16,16,2017-01-11,16:09:00,11
2017,1,090.0 037.0,2017-01-20,20,33.1846,-118.3871,2223,2015.4499999999998,16,14.653500000000001,33.2575,201701,REUBEN LASKER,RL,27,CB,1,S,33.185,-118.391666,90,37,434.3,71,71,2017-01-11,09:51:00,11
2017,1,090.0 045.0,2017-01-20,20,32.9179,-118.9355,2228.3,2018.8,16,14.812,33.351,201701,REUBEN LASKER,RL,26,CB,1,S,32.916666,-118.936666,90,45,421.2,46.99999999999999,46.99999999999999,2017-01-11,04:37:00,11
2017,1,090.0 053.0,2017-01-20,20,32.6513,-119.4823,NA,2152.1875,177.5,10.668875,33.750750000000004,201701,REUBEN LASKER,RL,25,CB,1,S,32.651666,-119.485,90,53,442.9,84,84,2017-01-10,23:14:00,10
2017,1,090.0 060.0,2017-01-20,20,32.4179,-119.9593,NA,2145.1125,177.25,11.1595,33.745,201701,REUBEN LASKER,RL,24,CB,1,S,32.418333,-119.961666,90,60,434.4,53.00000000000001,85,2017-01-10,17:23:00,10
2017,1,090.0 080.0,2017-01-20,20,31.7513,-121.3156,2224.5,2004.8,3,NA,NA,201701,REUBEN LASKER,RL,22,CB,1,S,31.751666,-121.315,90,80,422.2,57.00000000000001,57.00000000000001,2017-01-10,06:35:00,10
2017,1,090.0 090.0,2017-01-20,20,31.4179,-121.99,NA,2129.8125,176.625,11.238375,33.617000000000004,201701,REUBEN LASKER,RL,21,CB,1,S,31.415,-121.991666,90,90,459.6,56.99999999999999,56.99999999999999,2017-01-10,00:46:00,10
2017,1,090.0 120.0,2017-01-20,20,30.4179,-123.9989,2233.0666666666666,2008.6333333333332,10,NA,NA,201701,REUBEN LASKER,RL,18,CB,1,S,30.42,-123.996666,90,120,484.6,17,17,2017-01-09,07:22:00,9
2017,1,093.3 028.0,2017-01-20,20,32.913,-117.3944,2227.35,2022.15,16,15.1985,33.3335,201701,REUBEN LASKER,RL,4,CB,1,S,32.911666,-117.395,93.3,28,493.5,51,51,2017-01-06,10:13:00,6
2017,1,093.3 030.0,2017-01-20,20,32.8464,-117.5312,2256.025,2161.6625,177.125,10.926375,33.780125,201701,REUBEN LASKER,RL,5,CB,1,S,32.846666,-117.531666,93.3,30,492.2,35,35,2017-01-06,12:45:00,6
2017,1,093.3 045.0,2017-01-20,20,32.3464,-118.5542,2232.7,2014.4,3,NA,NA,201701,REUBEN LASKER,RL,8,CB,1,S,32.346666,-118.551666,93.3,45,447.8,18,18,2017-01-07,00:05:00,7
2017,1,093.3 090.0,2017-01-20,20,30.8464,-121.5896,2225,2010.6,3,NA,NA,201701,REUBEN LASKER,RL,14,CB,1,S,30.843333,-121.588333,93.3,90,445.7,52.00000000000001,52.00000000000001,2017-01-08,04:24:00,8
2017,4,076.7 049.0,2017-04-20,20,35.0882,-120.7774,2233,2097.7,3,NA,NA,201704,BELL M. SHIMADA,SH,75,CB,1,S,35.088333,-120.775,76.7,49,125.5,135,805,2017-04-13,13:44:00,13
2017,4,076.7 070.0,2017-04-20,20,34.3882,-122.2461,2209.7,2006.2,3,NA,NA,201704,BELL M. SHIMADA,SH,71,CB,1,S,34.388333,-122.245,76.7,70,485.4,72,253,2017-04-12,23:36:00,12
2017,4,076.7 100.0,2017-04-20,20,33.3882,-124.3229,2198.9,1998.1,3,NA,NA,201704,BELL M. SHIMADA,SH,68,CB,1,S,33.388333,-124.321666,76.7,100,415.2,101,715,2017-04-12,07:32:00,12
2017,4,080.0 050.5,2017-04-20,20,34.4667,-120.4891,2240.1,2165,3,NA,NA,201704,BELL M. SHIMADA,SH,60,CB,1,S,34.463333,-120.495,80,50.5,58.8,34,34,2017-04-10,16:37:00,10
2017,4,080.0 051.0,2017-04-20,20,34.45,-120.5239,2243.85,2176.25,36.175,10.27925,33.7525,201704,BELL M. SHIMADA,SH,61,CB,1,S,34.45,-120.523333,80,51,133.5,15,15,2017-04-10,18:09:00,10
2017,4,080.0 055.0,2017-04-20,20,34.3167,-120.8024,2278.5125,2184.375,177.675,9.544375,33.87625,201704,BELL M. SHIMADA,SH,62,CB,1,S,34.316666,-120.8,80,55,408.4,223,235,2017-04-10,21:30:00,10
2017,4,080.0 060.0,2017-04-20,20,34.15,-121.15,2260.075,2174.1625,177.28750000000002,9.83825,33.803,201704,BELL M. SHIMADA,SH,63,CB,1,S,34.15,-121.15,80,60,441.6,136,161,2017-04-11,02:28:00,11
2017,4,080.0 070.0,2017-04-20,20,33.8167,-121.843,2247.1625,2137.2375,176.35,10.4585,33.592875,201704,BELL M. SHIMADA,SH,64,CB,1,S,33.815,-121.841666,80,70,406.7,116,435,2017-04-11,08:04:00,11
2017,4,080.0 080.0,2017-04-20,20,33.4833,-122.5333,2241.0222222222224,2124.6,161.65555555555557,11.031555555555556,33.53933333333333,201704,BELL M. SHIMADA,SH,65,CB,1,S,33.481666,-122.533333,80,80,453.1,102,392.99999999999994,2017-04-11,13:39:00,11
2017,4,080.0 090.0,2017-04-20,20,33.15,-123.221,2240.3888888888887,2109.9666666666667,158.3,NA,NA,201704,BELL M. SHIMADA,SH,66,CB,1,S,33.148333,-123.218333,80,90,464.8,86,451.99999999999994,2017-04-11,19:48:00,11
2017,4,080.0 100.0,2017-04-20,20,32.8167,-123.906,2244.0375,2113.275,177.075,11.4235,33.551125,201704,BELL M. SHIMADA,SH,67,CB,1,S,32.813333,-123.906666,80,100,462.5,13,50,2017-04-12,01:47:00,12
2017,4,081.8 046.9,2017-04-20,20,34.2749,-120.0252,2269.1875,2220.5875,177.15,9.24075,33.954875,201704,BELL M. SHIMADA,SH,59,CB,1,S,34.275,-120.026666,81.8,46.9,417.5,48,48,2017-04-10,12:45:00,10
2017,4,083.3 040.6,2017-04-20,20,34.2251,-119.4112,2236.8,2068.45,16.55,13.0185,33.5075,201704,BELL M. SHIMADA,SH,56,CB,1,S,34.221666,-119.416666,83.3,40.6,110.1,91,91,2017-04-10,05:52:00,10
2017,4,083.3 042.0,2017-04-20,20,34.1784,-119.5085,2237.3,2070.1499999999996,16.15,12.8185,33.525999999999996,201704,BELL M. SHIMADA,SH,55,CB,1,S,34.175,-119.51,83.3,42,449.1,116,116,2017-04-10,03:45:00,10
2017,4,083.3 090.0,2017-04-20,20,32.5784,-122.8117,2209.7,2006.8,3,NA,NA,201704,BELL M. SHIMADA,SH,49,CB,1,S,32.578333,-122.81,83.3,90,417.7,98,420.99999999999994,2017-04-08,12:34:00,8
2017,4,086.7 035.0,2017-04-20,20,33.8229,-118.6287,2268.35,2189.1625,177.5875,10.055375,33.894375,201704,BELL M. SHIMADA,SH,34,CB,1,S,33.823333,-118.628333,86.7,35,386.2,46.99999999999999,46.99999999999999,2017-04-05,13:10:00,5
2017,4,086.7 090.0,2017-04-20,20,31.9895,-122.3932,2221.5,2014.3,3,NA,NA,201704,BELL M. SHIMADA,SH,44,CB,1,S,31.99,-122.393333,86.7,90,439.2,91,353,2017-04-07,07:26:00,7
2017,4,090.0 028.0,2017-04-20,20,33.4846,-117.7681,2236.4,2025.7,11.766666666666667,NA,NA,201704,BELL M. SHIMADA,SH,30,CB,1,S,33.485,-117.771666,90,28,416.6,52.99999999999999,52.99999999999999,2017-04-05,00:40:00,5
2017,4,090.0 030.0,2017-04-20,20,33.4179,-117.9058,2269.5625,2178.3,177.4125,10.290625,33.867875,201704,BELL M. SHIMADA,SH,29,CB,1,S,33.418333,-117.908333,90,30,436.2,34,34,2017-04-04,22:22:00,4
2017,4,090.0 037.0,2017-04-20,20,33.1846,-118.3871,2238.4,2024.2,16.1,14.8665,33.346000000000004,201704,BELL M. SHIMADA,SH,27,CB,1,S,33.185,-118.381666,90,37,437.1,13.999999999999998,13.999999999999998,2017-04-04,15:18:00,4
